"packageName","vulnerabilityID","severity"
"libgprofng0","CVE-2017-13716","Negligible"
"libldap-2.5-0","CVE-2017-14159","Negligible"
"libldap-2.5-0","CVE-2017-17740","Negligible"
"coreutils","CVE-2017-18018","Negligible"
"git","CVE-2018-1000021","Negligible"
"git-man","CVE-2018-1000021","Negligible"
"linux-libc-dev","CVE-2018-1121","Negligible"
"linux-libc-dev","CVE-2018-12928","Low"
"binutils","CVE-2018-12934","Negligible"
"binutils-common","CVE-2018-12934","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-12934","Negligible"
"libbinutils","CVE-2018-12934","Negligible"
"libctf-nobfd0","CVE-2018-12934","Negligible"
"libctf0","CVE-2018-12934","Negligible"
"libgprofng0","CVE-2018-12934","Negligible"
"openssh-client","CVE-2018-15919","Negligible"
"linux-libc-dev","CVE-2018-17977","Negligible"
"binutils","CVE-2018-18483","Negligible"
"binutils-common","CVE-2018-18483","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-18483","Negligible"
"libbinutils","CVE-2018-18483","Negligible"
"libctf-nobfd0","CVE-2018-18483","Negligible"
"libctf0","CVE-2018-18483","Negligible"
"libgprofng0","CVE-2018-18483","Negligible"
"binutils","CVE-2018-20623","Negligible"
"binutils-common","CVE-2018-20623","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20623","Negligible"
"libbinutils","CVE-2018-20623","Negligible"
"libctf-nobfd0","CVE-2018-20623","Negligible"
"libctf0","CVE-2018-20623","Negligible"
"libgprofng0","CVE-2018-20623","Negligible"
"binutils","CVE-2018-20673","Negligible"
"binutils-common","CVE-2018-20673","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20673","Negligible"
"libbinutils","CVE-2018-20673","Negligible"
"libctf-nobfd0","CVE-2018-20673","Negligible"
"libctf0","CVE-2018-20673","Negligible"
"libgprofng0","CVE-2018-20673","Negligible"
"binutils","CVE-2018-20712","Negligible"
"binutils-common","CVE-2018-20712","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20712","Negligible"
"libbinutils","CVE-2018-20712","Negligible"
"libctf-nobfd0","CVE-2018-20712","Negligible"
"libctf0","CVE-2018-20712","Negligible"
"libgprofng0","CVE-2018-20712","Negligible"
"libc-bin","CVE-2018-20796","Negligible"
"libc-dev-bin","CVE-2018-20796","Negligible"
"libc6","CVE-2018-20796","Negligible"
"libc6-dev","CVE-2018-20796","Negligible"
"libgssapi-krb5-2","CVE-2018-5709","Negligible"
"libk5crypto3","CVE-2018-5709","Negligible"
"libkrb5-3","CVE-2018-5709","Negligible"
"libkrb5support0","CVE-2018-5709","Negligible"
"libgcrypt20","CVE-2018-6829","Negligible"
"binutils","CVE-2018-9996","Negligible"
"binutils-common","CVE-2018-9996","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-9996","Negligible"
"libbinutils","CVE-2018-9996","Negligible"
"libctf-nobfd0","CVE-2018-9996","Negligible"
"libctf0","CVE-2018-9996","Negligible"
"libgprofng0","CVE-2018-9996","Negligible"
"libc-bin","CVE-2019-1010022","Negligible"
"libc-dev-bin","CVE-2019-1010022","Negligible"
"libc6","CVE-2019-1010022","Negligible"
"libc6-dev","CVE-2019-1010022","Negligible"
"libc-bin","CVE-2019-1010023","Negligible"
"libc-dev-bin","CVE-2019-1010023","Negligible"
"libc6","CVE-2019-1010023","Negligible"
"libc6-dev","CVE-2019-1010023","Negligible"
"libc-bin","CVE-2019-1010024","Negligible"
"libc-dev-bin","CVE-2019-1010024","Negligible"
"libc6","CVE-2019-1010024","Negligible"
"libc6-dev","CVE-2019-1010024","Negligible"
"libc-bin","CVE-2019-1010025","Negligible"
"libc-dev-bin","CVE-2019-1010025","Negligible"
"libc6","CVE-2019-1010025","Negligible"
"libc6-dev","CVE-2019-1010025","Negligible"
"linux-libc-dev","CVE-2019-11191","Negligible"
"linux-libc-dev","CVE-2019-12378","Negligible"
"linux-libc-dev","CVE-2019-12379","Negligible"
"linux-libc-dev","CVE-2019-12380","Negligible"
"linux-libc-dev","CVE-2019-12381","Negligible"
"linux-libc-dev","CVE-2019-12382","Negligible"
"linux-libc-dev","CVE-2019-12455","Negligible"
"linux-libc-dev","CVE-2019-12456","Negligible"
"linux-libc-dev","CVE-2019-15213","Medium"
"linux-libc-dev","CVE-2019-16089","Medium"
"linux-libc-dev","CVE-2019-16229","Negligible"
"linux-libc-dev","CVE-2019-16230","Negligible"
"linux-libc-dev","CVE-2019-16231","Negligible"
"linux-libc-dev","CVE-2019-16232","Negligible"
"linux-libc-dev","CVE-2019-16233","Negligible"
"linux-libc-dev","CVE-2019-16234","Negligible"
"linux-libc-dev","CVE-2019-19070","Negligible"
"linux-libc-dev","CVE-2019-19378","Negligible"
"linux-libc-dev","CVE-2019-19449","High"
"linux-libc-dev","CVE-2019-19814","High"
"login","CVE-2019-19882","Negligible"
"passwd","CVE-2019-19882","Negligible"
"linux-libc-dev","CVE-2019-20794","Medium"
"openssh-client","CVE-2019-6110","Negligible"
"libc-bin","CVE-2019-9192","Negligible"
"libc-dev-bin","CVE-2019-9192","Negligible"
"libc6","CVE-2019-9192","Negligible"
"libc6-dev","CVE-2019-9192","Negligible"
"linux-libc-dev","CVE-2020-11725","Negligible"
"openssh-client","CVE-2020-14145","Negligible"
"linux-libc-dev","CVE-2020-14304","Medium"
"libldap-2.5-0","CVE-2020-15719","Negligible"
"openssh-client","CVE-2020-15778","Negligible"
"go","CVE-2020-29509","Medium"
"go","CVE-2020-29511","Medium"
"linux-libc-dev","CVE-2020-35501","Negligible"
"libjansson4","CVE-2020-36325","Negligible"
"linux-libc-dev","CVE-2020-36694","Medium"
"linux-libc-dev","CVE-2021-26934","Negligible"
"wget","CVE-2021-31879","Medium"
"linux-libc-dev","CVE-2021-3714","Negligible"
"linux-libc-dev","CVE-2021-3847","High"
"linux-libc-dev","CVE-2021-3864","High"
"libsqlite3-0","CVE-2021-45346","Negligible"
"linux-libc-dev","CVE-2022-0400","Negligible"
"bsdutils","CVE-2022-0563","Negligible"
"libblkid1","CVE-2022-0563","Negligible"
"libmount1","CVE-2022-0563","Negligible"
"libsmartcols1","CVE-2022-0563","Negligible"
"libuuid1","CVE-2022-0563","Negligible"
"mount","CVE-2022-0563","Negligible"
"util-linux","CVE-2022-0563","Negligible"
"util-linux-extra","CVE-2022-0563","Negligible"
"linux-libc-dev","CVE-2022-1247","Negligible"
"git","CVE-2022-24975","Negligible"
"git-man","CVE-2022-24975","Negligible"
"linux-libc-dev","CVE-2022-25265","Negligible"
"cpp-12","CVE-2022-27943","Negligible"
"g++-12","CVE-2022-27943","Negligible"
"gcc-12","CVE-2022-27943","Negligible"
"gcc-12-base","CVE-2022-27943","Negligible"
"libasan8","CVE-2022-27943","Negligible"
"libatomic1","CVE-2022-27943","Negligible"
"libcc1-0","CVE-2022-27943","Negligible"
"libgcc-12-dev","CVE-2022-27943","Negligible"
"libgcc-s1","CVE-2022-27943","Negligible"
"libgomp1","CVE-2022-27943","Negligible"
"libitm1","CVE-2022-27943","Negligible"
"liblsan0","CVE-2022-27943","Negligible"
"libquadmath0","CVE-2022-27943","Negligible"
"libstdc++-12-dev","CVE-2022-27943","Negligible"
"libstdc++6","CVE-2022-27943","Negligible"
"libtsan2","CVE-2022-27943","Negligible"
"libubsan1","CVE-2022-27943","Negligible"
"linux-libc-dev","CVE-2022-2961","Negligible"
"dirmngr","CVE-2022-3219","Negligible"
"gnupg","CVE-2022-3219","Negligible"
"gnupg-l10n","CVE-2022-3219","Negligible"
"gnupg-utils","CVE-2022-3219","Negligible"
"gpg","CVE-2022-3219","Negligible"
"gpg-agent","CVE-2022-3219","Negligible"
"gpg-wks-client","CVE-2022-3219","Negligible"
"gpg-wks-server","CVE-2022-3219","Negligible"
"gpgconf","CVE-2022-3219","Negligible"
"gpgsm","CVE-2022-3219","Negligible"
"gpgv","CVE-2022-3219","Negligible"
"linux-libc-dev","CVE-2022-3238","Negligible"
"linux-libc-dev","CVE-2022-41848","Negligible"
"linux-libc-dev","CVE-2022-44032","Negligible"
"linux-libc-dev","CVE-2022-44033","Negligible"
"linux-libc-dev","CVE-2022-44034","Negligible"
"linux-libc-dev","CVE-2022-4543","Medium"
"linux-libc-dev","CVE-2022-45884","Negligible"
"linux-libc-dev","CVE-2022-45885","Negligible"
"linux-libc-dev","CVE-2022-45886","Negligible"
"linux-libc-dev","CVE-2022-45887","Negligible"
"linux-libc-dev","CVE-2022-45888","Negligible"
"linux-libc-dev","CVE-2022-45919","Negligible"
"tar","CVE-2022-48303","Negligible"
"linux-libc-dev","CVE-2022-48425","Negligible"
"linux-libc-dev","CVE-2022-48502","Negligible"
"linux-libc-dev","CVE-2023-0160","Unknown"
"linux-libc-dev","CVE-2023-0597","Medium"
"linux-libc-dev","CVE-2023-1192","Unknown"
"linux-libc-dev","CVE-2023-1193","Unknown"
"linux-libc-dev","CVE-2023-1194","Unknown"
"binutils","CVE-2023-1972","Negligible"
"binutils-common","CVE-2023-1972","Negligible"
"binutils-x86-64-linux-gnu","CVE-2023-1972","Negligible"
"libbinutils","CVE-2023-1972","Negligible"
"libctf-nobfd0","CVE-2023-1972","Negligible"
"libctf0","CVE-2023-1972","Negligible"
"libgprofng0","CVE-2023-1972","Negligible"
"linux-libc-dev","CVE-2023-2124","High"
"linux-libc-dev","CVE-2023-2156","High"
"linux-libc-dev","CVE-2023-2176","High"
"linux-libc-dev","CVE-2023-2269","Medium"
"linux-libc-dev","CVE-2023-23005","Medium"
"linux-libc-dev","CVE-2023-23039","Negligible"
"linux-libc-dev","CVE-2023-2430","Unknown"
"libpython3.11-minimal","CVE-2023-24329","High"
"libpython3.11-stdlib","CVE-2023-24329","High"
"python3.11","CVE-2023-24329","High"
"python3.11-minimal","CVE-2023-24329","High"
"git","CVE-2023-25652","High"
"git-man","CVE-2023-25652","High"
"git","CVE-2023-25815","Low"
"git-man","CVE-2023-25815","Low"
"linux-libc-dev","CVE-2023-26242","Negligible"
"libpython3.11-minimal","CVE-2023-27043","Medium"
"libpython3.11-stdlib","CVE-2023-27043","Medium"
"python3.11","CVE-2023-27043","Medium"
"python3.11-minimal","CVE-2023-27043","Medium"
"openssh-client","CVE-2023-28531","Critical"
"linux-libc-dev","CVE-2023-2898","Medium"
"git","CVE-2023-29007","High"
"git-man","CVE-2023-29007","High"
"login","CVE-2023-29383","Low"
"passwd","CVE-2023-29383","Low"
"libldap-2.5-0","CVE-2023-2953","High"
"linux-libc-dev","CVE-2023-31081","Negligible"
"linux-libc-dev","CVE-2023-31082","Medium"
"linux-libc-dev","CVE-2023-31083","Medium"
"linux-libc-dev","CVE-2023-31084","Medium"
"linux-libc-dev","CVE-2023-31085","Negligible"
"linux-libc-dev","CVE-2023-3141","Unknown"
"libperl5.36","CVE-2023-31484","High"
"perl","CVE-2023-31484","High"
"perl-base","CVE-2023-31484","High"
"perl-modules-5.36","CVE-2023-31484","High"
"libperl5.36","CVE-2023-31486","Negligible"
"perl","CVE-2023-31486","Negligible"
"perl-base","CVE-2023-31486","Negligible"
"perl-modules-5.36","CVE-2023-31486","Negligible"
"linux-libc-dev","CVE-2023-3212","Unknown"
"linux-libc-dev","CVE-2023-32250","Unknown"
"linux-libc-dev","CVE-2023-32254","Unknown"
"linux-libc-dev","CVE-2023-34256","Medium"
