"packageName","vulnerabilityID","severity"
"libc-dev-bin","CVE-2010-4756","Negligible"
"libc6","CVE-2010-4756","Negligible"
"libc6-dev","CVE-2010-4756","Negligible"
"linux-libc-dev","CVE-2010-5321","Negligible"
"apt","CVE-2011-3374","Negligible"
"libapt-pkg6.0","CVE-2011-3374","Negligible"
"libgnutls30","CVE-2011-3389","Negligible"
"libperl5.32","CVE-2011-4116","Negligible"
"perl","CVE-2011-4116","Negligible"
"perl-base","CVE-2011-4116","Negligible"
"perl-modules-5.32","CVE-2011-4116","Negligible"
"linux-libc-dev","CVE-2011-4915","Negligible"
"linux-libc-dev","CVE-2011-4916","Negligible"
"linux-libc-dev","CVE-2011-4917","Negligible"
"libglib2.0-0","CVE-2012-0039","Negligible"
"libglib2.0-bin","CVE-2012-0039","Negligible"
"libglib2.0-data","CVE-2012-0039","Negligible"
"libglib2.0-dev","CVE-2012-0039","Negligible"
"libglib2.0-dev-bin","CVE-2012-0039","Negligible"
"linux-libc-dev","CVE-2012-4542","Negligible"
"libexpat1","CVE-2013-0340","Negligible"
"libexpat1-dev","CVE-2013-0340","Negligible"
"login","CVE-2013-4235","Negligible"
"passwd","CVE-2013-4235","Negligible"
"libsystemd0","CVE-2013-4392","Negligible"
"libudev1","CVE-2013-4392","Negligible"
"linux-libc-dev","CVE-2013-7445","High"
"libtiff-dev","CVE-2014-8130","Negligible"
"libtiff5","CVE-2014-8130","Negligible"
"libtiffxx5","CVE-2014-8130","Negligible"
"linux-libc-dev","CVE-2014-9892","Negligible"
"linux-libc-dev","CVE-2014-9900","Negligible"
"libpython3.9-minimal","CVE-2015-20107","High"
"libpython3.9-stdlib","CVE-2015-20107","High"
"python3.9","CVE-2015-20107","High"
"python3.9-minimal","CVE-2015-20107","High"
"linux-libc-dev","CVE-2015-2877","Negligible"
"libldap-2.4-2","CVE-2015-3276","Negligible"
"libxslt1-dev","CVE-2015-9019","Negligible"
"libxslt1.1","CVE-2015-9019","Negligible"
"libopenjp2-7","CVE-2016-10505","Negligible"
"libopenjp2-7-dev","CVE-2016-10505","Negligible"
"libopenjp2-7","CVE-2016-10506","Negligible"
"libopenjp2-7-dev","CVE-2016-10506","Negligible"
"linux-libc-dev","CVE-2016-10723","Negligible"
"openssh-client","CVE-2016-20012","Negligible"
"coreutils","CVE-2016-2781","Low"
"libxml2","CVE-2016-3709","Medium"
"libxml2-dev","CVE-2016-3709","Medium"
"linux-libc-dev","CVE-2016-8660","Negligible"
"imagemagick","CVE-2016-8678","Negligible"
"imagemagick-6-common","CVE-2016-8678","Negligible"
"imagemagick-6.q16","CVE-2016-8678","Negligible"
"libmagickcore-6-arch-config","CVE-2016-8678","Negligible"
"libmagickcore-6-headers","CVE-2016-8678","Negligible"
"libmagickcore-6.q16-6","CVE-2016-8678","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2016-8678","Negligible"
"libmagickcore-6.q16-dev","CVE-2016-8678","Negligible"
"libmagickcore-dev","CVE-2016-8678","Negligible"
"libmagickwand-6-headers","CVE-2016-8678","Negligible"
"libmagickwand-6.q16-6","CVE-2016-8678","Negligible"
"libmagickwand-6.q16-dev","CVE-2016-8678","Negligible"
"libmagickwand-dev","CVE-2016-8678","Negligible"
"libopenjp2-7","CVE-2016-9113","Negligible"
"libopenjp2-7-dev","CVE-2016-9113","Negligible"
"libopenjp2-7","CVE-2016-9114","Negligible"
"libopenjp2-7-dev","CVE-2016-9114","Negligible"
"libopenjp2-7","CVE-2016-9115","Negligible"
"libopenjp2-7-dev","CVE-2016-9115","Negligible"
"libopenjp2-7","CVE-2016-9116","Negligible"
"libopenjp2-7-dev","CVE-2016-9116","Negligible"
"libopenjp2-7","CVE-2016-9117","Negligible"
"libopenjp2-7-dev","CVE-2016-9117","Negligible"
"libopenjp2-7","CVE-2016-9580","Negligible"
"libopenjp2-7-dev","CVE-2016-9580","Negligible"
"libopenjp2-7","CVE-2016-9581","Negligible"
"libopenjp2-7-dev","CVE-2016-9581","Negligible"
"libbluetooth-dev","CVE-2016-9797","Negligible"
"libbluetooth3","CVE-2016-9797","Negligible"
"libbluetooth-dev","CVE-2016-9798","Negligible"
"libbluetooth3","CVE-2016-9798","Negligible"
"libbluetooth-dev","CVE-2016-9799","Negligible"
"libbluetooth3","CVE-2016-9799","Negligible"
"libbluetooth-dev","CVE-2016-9800","Negligible"
"libbluetooth3","CVE-2016-9800","Negligible"
"libbluetooth-dev","CVE-2016-9801","Negligible"
"libbluetooth3","CVE-2016-9801","Negligible"
"libbluetooth-dev","CVE-2016-9802","Negligible"
"libbluetooth3","CVE-2016-9802","Negligible"
"libbluetooth-dev","CVE-2016-9803","Negligible"
"libbluetooth3","CVE-2016-9803","Negligible"
"libbluetooth-dev","CVE-2016-9804","Negligible"
"libbluetooth3","CVE-2016-9804","Negligible"
"libbluetooth-dev","CVE-2016-9917","Negligible"
"libbluetooth3","CVE-2016-9917","Negligible"
"libbluetooth-dev","CVE-2016-9918","Negligible"
"libbluetooth3","CVE-2016-9918","Negligible"
"linux-libc-dev","CVE-2017-0630","Negligible"
"libpcre16-3","CVE-2017-11164","Negligible"
"libpcre3","CVE-2017-11164","Negligible"
"libpcre3-dev","CVE-2017-11164","Negligible"
"libpcre32-3","CVE-2017-11164","Negligible"
"libpcrecpp0v5","CVE-2017-11164","Negligible"
"imagemagick","CVE-2017-11754","Negligible"
"imagemagick-6-common","CVE-2017-11754","Negligible"
"imagemagick-6.q16","CVE-2017-11754","Negligible"
"libmagickcore-6-arch-config","CVE-2017-11754","Negligible"
"libmagickcore-6-headers","CVE-2017-11754","Negligible"
"libmagickcore-6.q16-6","CVE-2017-11754","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2017-11754","Negligible"
"libmagickcore-6.q16-dev","CVE-2017-11754","Negligible"
"libmagickcore-dev","CVE-2017-11754","Negligible"
"libmagickwand-6-headers","CVE-2017-11754","Negligible"
"libmagickwand-6.q16-6","CVE-2017-11754","Negligible"
"libmagickwand-6.q16-dev","CVE-2017-11754","Negligible"
"libmagickwand-dev","CVE-2017-11754","Negligible"
"imagemagick","CVE-2017-11755","Negligible"
"imagemagick-6-common","CVE-2017-11755","Negligible"
"imagemagick-6.q16","CVE-2017-11755","Negligible"
"libmagickcore-6-arch-config","CVE-2017-11755","Negligible"
"libmagickcore-6-headers","CVE-2017-11755","Negligible"
"libmagickcore-6.q16-6","CVE-2017-11755","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2017-11755","Negligible"
"libmagickcore-6.q16-dev","CVE-2017-11755","Negligible"
"libmagickcore-dev","CVE-2017-11755","Negligible"
"libmagickwand-6-headers","CVE-2017-11755","Negligible"
"libmagickwand-6.q16-6","CVE-2017-11755","Negligible"
"libmagickwand-6.q16-dev","CVE-2017-11755","Negligible"
"libmagickwand-dev","CVE-2017-11755","Negligible"
"linux-libc-dev","CVE-2017-13693","Negligible"
"linux-libc-dev","CVE-2017-13694","Negligible"
"binutils","CVE-2017-13716","Negligible"
"binutils-common","CVE-2017-13716","Negligible"
"binutils-x86-64-linux-gnu","CVE-2017-13716","Negligible"
"libbinutils","CVE-2017-13716","Negligible"
"libctf-nobfd0","CVE-2017-13716","Negligible"
"libctf0","CVE-2017-13716","Negligible"
"libldap-2.4-2","CVE-2017-14159","Negligible"
"libopenexr-dev","CVE-2017-14988","Negligible"
"libopenexr25","CVE-2017-14988","Negligible"
"libpcre16-3","CVE-2017-16231","Negligible"
"libpcre3","CVE-2017-16231","Negligible"
"libpcre3-dev","CVE-2017-16231","Negligible"
"libpcre32-3","CVE-2017-16231","Negligible"
"libpcrecpp0v5","CVE-2017-16231","Negligible"
"libtiff-dev","CVE-2017-16232","Negligible"
"libtiff5","CVE-2017-16232","Negligible"
"libtiffxx5","CVE-2017-16232","Negligible"
"libopenjp2-7","CVE-2017-17479","Negligible"
"libopenjp2-7-dev","CVE-2017-17479","Negligible"
"libldap-2.4-2","CVE-2017-17740","Negligible"
"libtiff-dev","CVE-2017-17973","Negligible"
"libtiff5","CVE-2017-17973","Negligible"
"libtiffxx5","CVE-2017-17973","Negligible"
"coreutils","CVE-2017-18018","Negligible"
"libtiff-dev","CVE-2017-5563","Negligible"
"libtiff5","CVE-2017-5563","Negligible"
"libtiffxx5","CVE-2017-5563","Negligible"
"libpcre16-3","CVE-2017-7245","Negligible"
"libpcre3","CVE-2017-7245","Negligible"
"libpcre3-dev","CVE-2017-7245","Negligible"
"libpcre32-3","CVE-2017-7245","Negligible"
"libpcrecpp0v5","CVE-2017-7245","Negligible"
"libpcre16-3","CVE-2017-7246","Negligible"
"libpcre3","CVE-2017-7246","Negligible"
"libpcre3-dev","CVE-2017-7246","Negligible"
"libpcre32-3","CVE-2017-7246","Negligible"
"libpcrecpp0v5","CVE-2017-7246","Negligible"
"imagemagick","CVE-2017-7275","Negligible"
"imagemagick-6-common","CVE-2017-7275","Negligible"
"imagemagick-6.q16","CVE-2017-7275","Negligible"
"libmagickcore-6-arch-config","CVE-2017-7275","Negligible"
"libmagickcore-6-headers","CVE-2017-7275","Negligible"
"libmagickcore-6.q16-6","CVE-2017-7275","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2017-7275","Negligible"
"libmagickcore-6.q16-dev","CVE-2017-7275","Negligible"
"libmagickcore-dev","CVE-2017-7275","Negligible"
"libmagickwand-6-headers","CVE-2017-7275","Negligible"
"libmagickwand-6.q16-6","CVE-2017-7275","Negligible"
"libmagickwand-6.q16-dev","CVE-2017-7275","Negligible"
"libmagickwand-dev","CVE-2017-7275","Negligible"
"libcairo-gobject2","CVE-2017-7475","Low"
"libcairo-script-interpreter2","CVE-2017-7475","Low"
"libcairo2","CVE-2017-7475","Low"
"libcairo2-dev","CVE-2017-7475","Low"
"libtiff-dev","CVE-2017-9117","Negligible"
"libtiff5","CVE-2017-9117","Negligible"
"libtiffxx5","CVE-2017-9117","Negligible"
"libjbig-dev","CVE-2017-9937","Negligible"
"libjbig0","CVE-2017-9937","Negligible"
"git","CVE-2018-1000021","Negligible"
"git-man","CVE-2018-1000021","Negligible"
"libtiff-dev","CVE-2018-10126","Negligible"
"libtiff5","CVE-2018-10126","Negligible"
"libtiffxx5","CVE-2018-10126","Negligible"
"linux-libc-dev","CVE-2018-1121","Negligible"
"linux-libc-dev","CVE-2018-12928","Low"
"binutils","CVE-2018-12934","Negligible"
"binutils-common","CVE-2018-12934","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-12934","Negligible"
"libbinutils","CVE-2018-12934","Negligible"
"libctf-nobfd0","CVE-2018-12934","Negligible"
"libctf0","CVE-2018-12934","Negligible"
"imagemagick","CVE-2018-15607","Negligible"
"imagemagick-6-common","CVE-2018-15607","Negligible"
"imagemagick-6.q16","CVE-2018-15607","Negligible"
"libmagickcore-6-arch-config","CVE-2018-15607","Negligible"
"libmagickcore-6-headers","CVE-2018-15607","Negligible"
"libmagickcore-6.q16-6","CVE-2018-15607","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2018-15607","Negligible"
"libmagickcore-6.q16-dev","CVE-2018-15607","Negligible"
"libmagickcore-dev","CVE-2018-15607","Negligible"
"libmagickwand-6-headers","CVE-2018-15607","Negligible"
"libmagickwand-6.q16-6","CVE-2018-15607","Negligible"
"libmagickwand-6.q16-dev","CVE-2018-15607","Negligible"
"libmagickwand-dev","CVE-2018-15607","Negligible"
"openssh-client","CVE-2018-15919","Negligible"
"libopenjp2-7","CVE-2018-16375","Negligible"
"libopenjp2-7-dev","CVE-2018-16375","Negligible"
"libopenjp2-7","CVE-2018-16376","Negligible"
"libopenjp2-7-dev","CVE-2018-16376","Negligible"
"linux-libc-dev","CVE-2018-17977","Negligible"
"libcairo-gobject2","CVE-2018-18064","Low"
"libcairo-script-interpreter2","CVE-2018-18064","Low"
"libcairo2","CVE-2018-18064","Low"
"libcairo2-dev","CVE-2018-18064","Low"
"binutils","CVE-2018-18483","Negligible"
"binutils-common","CVE-2018-18483","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-18483","Negligible"
"libbinutils","CVE-2018-18483","Negligible"
"libctf-nobfd0","CVE-2018-18483","Negligible"
"libctf0","CVE-2018-18483","Negligible"
"pip","CVE-2018-20225","High"
"binutils","CVE-2018-20623","Negligible"
"binutils-common","CVE-2018-20623","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20623","Negligible"
"libbinutils","CVE-2018-20623","Negligible"
"libctf-nobfd0","CVE-2018-20623","Negligible"
"libctf0","CVE-2018-20623","Negligible"
"binutils","CVE-2018-20673","Negligible"
"binutils-common","CVE-2018-20673","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20673","Negligible"
"libbinutils","CVE-2018-20673","Negligible"
"libctf-nobfd0","CVE-2018-20673","Negligible"
"libctf0","CVE-2018-20673","Negligible"
"binutils","CVE-2018-20712","Negligible"
"binutils-common","CVE-2018-20712","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-20712","Negligible"
"libbinutils","CVE-2018-20712","Negligible"
"libctf-nobfd0","CVE-2018-20712","Negligible"
"libctf0","CVE-2018-20712","Negligible"
"libc-bin","CVE-2018-20796","Negligible"
"libc-dev-bin","CVE-2018-20796","Negligible"
"libc6","CVE-2018-20796","Negligible"
"libc6-dev","CVE-2018-20796","Negligible"
"libopenjp2-7","CVE-2018-20846","Negligible"
"libopenjp2-7-dev","CVE-2018-20846","Negligible"
"krb5-multidev","CVE-2018-5709","Negligible"
"libgssapi-krb5-2","CVE-2018-5709","Negligible"
"libgssrpc4","CVE-2018-5709","Negligible"
"libk5crypto3","CVE-2018-5709","Negligible"
"libkadm5clnt-mit12","CVE-2018-5709","Negligible"
"libkadm5srv-mit12","CVE-2018-5709","Negligible"
"libkdb5-10","CVE-2018-5709","Negligible"
"libkrb5-3","CVE-2018-5709","Negligible"
"libkrb5-dev","CVE-2018-5709","Negligible"
"libkrb5support0","CVE-2018-5709","Negligible"
"libgcrypt20","CVE-2018-6829","Negligible"
"patch","CVE-2018-6951","Negligible"
"patch","CVE-2018-6952","Negligible"
"binutils","CVE-2018-9996","Negligible"
"binutils-common","CVE-2018-9996","Negligible"
"binutils-x86-64-linux-gnu","CVE-2018-9996","Negligible"
"libbinutils","CVE-2018-9996","Negligible"
"libctf-nobfd0","CVE-2018-9996","Negligible"
"libctf0","CVE-2018-9996","Negligible"
"libc-bin","CVE-2019-1010022","Negligible"
"libc-dev-bin","CVE-2019-1010022","Negligible"
"libc6","CVE-2019-1010022","Negligible"
"libc6-dev","CVE-2019-1010022","Negligible"
"libc-bin","CVE-2019-1010023","Negligible"
"libc-dev-bin","CVE-2019-1010023","Negligible"
"libc6","CVE-2019-1010023","Negligible"
"libc6-dev","CVE-2019-1010023","Negligible"
"libc-bin","CVE-2019-1010024","Negligible"
"libc-dev-bin","CVE-2019-1010024","Negligible"
"libc6","CVE-2019-1010024","Negligible"
"libc6-dev","CVE-2019-1010024","Negligible"
"libc-bin","CVE-2019-1010025","Negligible"
"libc-dev-bin","CVE-2019-1010025","Negligible"
"libc6","CVE-2019-1010025","Negligible"
"libc6-dev","CVE-2019-1010025","Negligible"
"binutils","CVE-2019-1010204","Negligible"
"binutils-common","CVE-2019-1010204","Negligible"
"binutils-x86-64-linux-gnu","CVE-2019-1010204","Negligible"
"libbinutils","CVE-2019-1010204","Negligible"
"libctf-nobfd0","CVE-2019-1010204","Negligible"
"libctf0","CVE-2019-1010204","Negligible"
"linux-libc-dev","CVE-2019-11191","Negligible"
"linux-libc-dev","CVE-2019-12378","Negligible"
"linux-libc-dev","CVE-2019-12379","Negligible"
"linux-libc-dev","CVE-2019-12380","Negligible"
"linux-libc-dev","CVE-2019-12381","Negligible"
"linux-libc-dev","CVE-2019-12382","Negligible"
"linux-libc-dev","CVE-2019-12455","Negligible"
"linux-libc-dev","CVE-2019-12456","Negligible"
"linux-libc-dev","CVE-2019-15213","Medium"
"linux-libc-dev","CVE-2019-15794","Medium"
"linux-libc-dev","CVE-2019-16089","Medium"
"linux-libc-dev","CVE-2019-16229","Negligible"
"linux-libc-dev","CVE-2019-16230","Negligible"
"linux-libc-dev","CVE-2019-16231","Negligible"
"linux-libc-dev","CVE-2019-16232","Negligible"
"linux-libc-dev","CVE-2019-16233","Negligible"
"linux-libc-dev","CVE-2019-16234","Negligible"
"linux-libc-dev","CVE-2019-19070","Negligible"
"linux-libc-dev","CVE-2019-19378","Negligible"
"linux-libc-dev","CVE-2019-19449","High"
"linux-libc-dev","CVE-2019-19814","High"
"login","CVE-2019-19882","Negligible"
"passwd","CVE-2019-19882","Negligible"
"linux-libc-dev","CVE-2019-20794","Medium"
"libpcre16-3","CVE-2019-20838","Negligible"
"libpcre3","CVE-2019-20838","Negligible"
"libpcre3-dev","CVE-2019-20838","Negligible"
"libpcre32-3","CVE-2019-20838","Negligible"
"libpcrecpp0v5","CVE-2019-20838","Negligible"
"openssh-client","CVE-2019-6110","Negligible"
"libpng-dev","CVE-2019-6129","Negligible"
"libpng16-16","CVE-2019-6129","Negligible"
"libcairo-gobject2","CVE-2019-6461","Low"
"libcairo-script-interpreter2","CVE-2019-6461","Low"
"libcairo2","CVE-2019-6461","Low"
"libcairo2-dev","CVE-2019-6461","Low"
"libcairo-gobject2","CVE-2019-6462","Low"
"libcairo-script-interpreter2","CVE-2019-6462","Low"
"libcairo2","CVE-2019-6462","Low"
"libcairo2-dev","CVE-2019-6462","Low"
"libopenjp2-7","CVE-2019-6988","Low"
"libopenjp2-7-dev","CVE-2019-6988","Low"
"libdb5.3","CVE-2019-8457","Critical"
"libdb5.3-dev","CVE-2019-8457","Critical"
"libc-bin","CVE-2019-9192","Negligible"
"libc-dev-bin","CVE-2019-9192","Negligible"
"libc6","CVE-2019-9192","Negligible"
"libc6-dev","CVE-2019-9192","Negligible"
"libaom0","CVE-2020-0478","High"
"libpython3.9-minimal","CVE-2020-10735","High"
"libpython3.9-stdlib","CVE-2020-10735","High"
"python3.9","CVE-2020-10735","High"
"python3.9-minimal","CVE-2020-10735","High"
"linux-libc-dev","CVE-2020-11725","Negligible"
"linux-libc-dev","CVE-2020-12362","High"
"linux-libc-dev","CVE-2020-12363","Medium"
"linux-libc-dev","CVE-2020-12364","Medium"
"libsystemd0","CVE-2020-13529","Negligible"
"libudev1","CVE-2020-13529","Negligible"
"openssh-client","CVE-2020-14145","Negligible"
"linux-libc-dev","CVE-2020-14304","Medium"
"libldap-2.4-2","CVE-2020-15719","Negligible"
"openssh-client","CVE-2020-15778","Negligible"
"libperl5.32","CVE-2020-16156","High"
"perl","CVE-2020-16156","High"
"perl-base","CVE-2020-16156","High"
"perl-modules-5.32","CVE-2020-16156","High"
"linux-libc-dev","CVE-2020-24504","Medium"
"libpython3.9-minimal","CVE-2020-27619","Negligible"
"libpython3.9-stdlib","CVE-2020-27619","Negligible"
"python3.9","CVE-2020-27619","Negligible"
"python3.9-minimal","CVE-2020-27619","Negligible"
"binutils","CVE-2020-35448","Negligible"
"binutils-common","CVE-2020-35448","Negligible"
"binutils-x86-64-linux-gnu","CVE-2020-35448","Negligible"
"libbinutils","CVE-2020-35448","Negligible"
"libctf-nobfd0","CVE-2020-35448","Negligible"
"libctf0","CVE-2020-35448","Negligible"
"linux-libc-dev","CVE-2020-35501","Negligible"
"libaom0","CVE-2020-36130","Medium"
"libaom0","CVE-2020-36131","High"
"libaom0","CVE-2020-36133","High"
"libaom0","CVE-2020-36135","Medium"
"linux-libc-dev","CVE-2020-36694","Medium"
"binutils","CVE-2021-20197","Negligible"
"binutils-common","CVE-2021-20197","Negligible"
"binutils-x86-64-linux-gnu","CVE-2021-20197","Negligible"
"libbinutils","CVE-2021-20197","Negligible"
"libctf-nobfd0","CVE-2021-20197","Negligible"
"libctf0","CVE-2021-20197","Negligible"
"imagemagick","CVE-2021-20241","Medium"
"imagemagick-6-common","CVE-2021-20241","Medium"
"imagemagick-6.q16","CVE-2021-20241","Medium"
"libmagickcore-6-arch-config","CVE-2021-20241","Medium"
"libmagickcore-6-headers","CVE-2021-20241","Medium"
"libmagickcore-6.q16-6","CVE-2021-20241","Medium"
"libmagickcore-6.q16-6-extra","CVE-2021-20241","Medium"
"libmagickcore-6.q16-dev","CVE-2021-20241","Medium"
"libmagickcore-dev","CVE-2021-20241","Medium"
"libmagickwand-6-headers","CVE-2021-20241","Medium"
"libmagickwand-6.q16-6","CVE-2021-20241","Medium"
"libmagickwand-6.q16-dev","CVE-2021-20241","Medium"
"libmagickwand-dev","CVE-2021-20241","Medium"
"imagemagick","CVE-2021-20243","Medium"
"imagemagick-6-common","CVE-2021-20243","Medium"
"imagemagick-6.q16","CVE-2021-20243","Medium"
"libmagickcore-6-arch-config","CVE-2021-20243","Medium"
"libmagickcore-6-headers","CVE-2021-20243","Medium"
"libmagickcore-6.q16-6","CVE-2021-20243","Medium"
"libmagickcore-6.q16-6-extra","CVE-2021-20243","Medium"
"libmagickcore-6.q16-dev","CVE-2021-20243","Medium"
"libmagickcore-dev","CVE-2021-20243","Medium"
"libmagickwand-6-headers","CVE-2021-20243","Medium"
"libmagickwand-6.q16-6","CVE-2021-20243","Medium"
"libmagickwand-6.q16-dev","CVE-2021-20243","Medium"
"libmagickwand-dev","CVE-2021-20243","Medium"
"imagemagick","CVE-2021-20244","Medium"
"imagemagick-6-common","CVE-2021-20244","Medium"
"imagemagick-6.q16","CVE-2021-20244","Medium"
"libmagickcore-6-arch-config","CVE-2021-20244","Medium"
"libmagickcore-6-headers","CVE-2021-20244","Medium"
"libmagickcore-6.q16-6","CVE-2021-20244","Medium"
"libmagickcore-6.q16-6-extra","CVE-2021-20244","Medium"
"libmagickcore-6.q16-dev","CVE-2021-20244","Medium"
"libmagickcore-dev","CVE-2021-20244","Medium"
"libmagickwand-6-headers","CVE-2021-20244","Medium"
"libmagickwand-6.q16-6","CVE-2021-20244","Medium"
"libmagickwand-6.q16-dev","CVE-2021-20244","Medium"
"libmagickwand-dev","CVE-2021-20244","Medium"
"imagemagick","CVE-2021-20245","Medium"
"imagemagick-6-common","CVE-2021-20245","Medium"
"imagemagick-6.q16","CVE-2021-20245","Medium"
"libmagickcore-6-arch-config","CVE-2021-20245","Medium"
"libmagickcore-6-headers","CVE-2021-20245","Medium"
"libmagickcore-6.q16-6","CVE-2021-20245","Medium"
"libmagickcore-6.q16-6-extra","CVE-2021-20245","Medium"
"libmagickcore-6.q16-dev","CVE-2021-20245","Medium"
"libmagickcore-dev","CVE-2021-20245","Medium"
"libmagickwand-6-headers","CVE-2021-20245","Medium"
"libmagickwand-6.q16-6","CVE-2021-20245","Medium"
"libmagickwand-6.q16-dev","CVE-2021-20245","Medium"
"libmagickwand-dev","CVE-2021-20245","Medium"
"imagemagick","CVE-2021-20246","Medium"
"imagemagick-6-common","CVE-2021-20246","Medium"
"imagemagick-6.q16","CVE-2021-20246","Medium"
"libmagickcore-6-arch-config","CVE-2021-20246","Medium"
"libmagickcore-6-headers","CVE-2021-20246","Medium"
"libmagickcore-6.q16-6","CVE-2021-20246","Medium"
"libmagickcore-6.q16-6-extra","CVE-2021-20246","Medium"
"libmagickcore-6.q16-dev","CVE-2021-20246","Medium"
"libmagickcore-dev","CVE-2021-20246","Medium"
"libmagickwand-6-headers","CVE-2021-20246","Medium"
"libmagickwand-6.q16-6","CVE-2021-20246","Medium"
"libmagickwand-6.q16-dev","CVE-2021-20246","Medium"
"libmagickwand-dev","CVE-2021-20246","Medium"
"binutils","CVE-2021-20284","Negligible"
"binutils-common","CVE-2021-20284","Negligible"
"binutils-x86-64-linux-gnu","CVE-2021-20284","Negligible"
"libbinutils","CVE-2021-20284","Negligible"
"libctf-nobfd0","CVE-2021-20284","Negligible"
"libctf0","CVE-2021-20284","Negligible"
"imagemagick","CVE-2021-20309","High"
"imagemagick-6-common","CVE-2021-20309","High"
"imagemagick-6.q16","CVE-2021-20309","High"
"libmagickcore-6-arch-config","CVE-2021-20309","High"
"libmagickcore-6-headers","CVE-2021-20309","High"
"libmagickcore-6.q16-6","CVE-2021-20309","High"
"libmagickcore-6.q16-6-extra","CVE-2021-20309","High"
"libmagickcore-6.q16-dev","CVE-2021-20309","High"
"libmagickcore-dev","CVE-2021-20309","High"
"libmagickwand-6-headers","CVE-2021-20309","High"
"libmagickwand-6.q16-6","CVE-2021-20309","High"
"libmagickwand-6.q16-dev","CVE-2021-20309","High"
"libmagickwand-dev","CVE-2021-20309","High"
"imagemagick","CVE-2021-20311","Negligible"
"imagemagick-6-common","CVE-2021-20311","Negligible"
"imagemagick-6.q16","CVE-2021-20311","Negligible"
"libmagickcore-6-arch-config","CVE-2021-20311","Negligible"
"libmagickcore-6-headers","CVE-2021-20311","Negligible"
"libmagickcore-6.q16-6","CVE-2021-20311","Negligible"
"libmagickcore-6.q16-6-extra","CVE-2021-20311","Negligible"
