"packageName","vulnerabilityID","severity"
"libc-bin","CVE-2019-1010025","LOW"
"libc-bin","CVE-2019-9192","LOW"
"libc-dev-bin","CVE-2010-4756","LOW"
"libc-dev-bin","CVE-2018-20796","LOW"
"libc-dev-bin","CVE-2019-1010022","LOW"
"libc-dev-bin","CVE-2019-1010023","LOW"
"libc-dev-bin","CVE-2019-1010024","LOW"
"libc-dev-bin","CVE-2019-1010025","LOW"
"libc-dev-bin","CVE-2019-9192","LOW"
"libc6","CVE-2010-4756","LOW"
"libc6","CVE-2018-20796","LOW"
"libc6","CVE-2019-1010022","LOW"
"libc6","CVE-2019-1010023","LOW"
"libc6","CVE-2019-1010024","LOW"
"libc6","CVE-2019-1010025","LOW"
"libc6","CVE-2019-9192","LOW"
"libc6-dev","CVE-2010-4756","LOW"
"libc6-dev","CVE-2018-20796","LOW"
"libc6-dev","CVE-2019-1010022","LOW"
"libc6-dev","CVE-2019-1010023","LOW"
"libc6-dev","CVE-2019-1010024","LOW"
"libc6-dev","CVE-2019-1010025","LOW"
"libc6-dev","CVE-2019-9192","LOW"
"libcc1-0","CVE-2022-27943","LOW"
"libctf-nobfd0","CVE-2017-13716","LOW"
"libctf-nobfd0","CVE-2018-12934","LOW"
"libctf-nobfd0","CVE-2018-18483","LOW"
"libctf-nobfd0","CVE-2018-20623","LOW"
"libctf-nobfd0","CVE-2018-20673","LOW"
"libctf-nobfd0","CVE-2018-20712","LOW"
"libctf-nobfd0","CVE-2018-9996","LOW"
"libctf-nobfd0","CVE-2023-1972","LOW"
"libctf0","CVE-2017-13716","LOW"
"libctf0","CVE-2018-12934","LOW"
"libctf0","CVE-2018-18483","LOW"
"libctf0","CVE-2018-20623","LOW"
"libctf0","CVE-2018-20673","LOW"
"libctf0","CVE-2018-20712","LOW"
"libctf0","CVE-2018-9996","LOW"
"libctf0","CVE-2023-1972","LOW"
"libgcc-12-dev","CVE-2022-27943","LOW"
"libgcc-s1","CVE-2022-27943","LOW"
"libgcrypt20","CVE-2018-6829","LOW"
"libgnutls30","CVE-2011-3389","LOW"
"libgomp1","CVE-2022-27943","LOW"
"libgprofng0","CVE-2017-13716","LOW"
"libgprofng0","CVE-2018-12934","LOW"
"libgprofng0","CVE-2018-18483","LOW"
"libgprofng0","CVE-2018-20623","LOW"
"libgprofng0","CVE-2018-20673","LOW"
"libgprofng0","CVE-2018-20712","LOW"
"libgprofng0","CVE-2018-9996","LOW"
"libgprofng0","CVE-2023-1972","LOW"
"libgssapi-krb5-2","CVE-2018-5709","LOW"
"libitm1","CVE-2022-27943","LOW"
"libjansson4","CVE-2020-36325","LOW"
"libk5crypto3","CVE-2018-5709","LOW"
"libkrb5-3","CVE-2018-5709","LOW"
"libkrb5support0","CVE-2018-5709","LOW"
"libldap-2.5-0","CVE-2023-2953","HIGH"
"libldap-2.5-0","CVE-2015-3276","LOW"
"libldap-2.5-0","CVE-2017-14159","LOW"
"libldap-2.5-0","CVE-2017-17740","LOW"
"libldap-2.5-0","CVE-2020-15719","LOW"
"liblsan0","CVE-2022-27943","LOW"
"libmount1","CVE-2022-0563","LOW"
"libperl5.36","CVE-2023-31484","HIGH"
"libperl5.36","CVE-2011-4116","LOW"
"libperl5.36","CVE-2023-31486","LOW"
"libpython3.11-minimal","CVE-2023-24329","HIGH"
"libpython3.11-minimal","CVE-2023-27043","MEDIUM"
"libpython3.11-stdlib","CVE-2023-24329","HIGH"
"libpython3.11-stdlib","CVE-2023-27043","MEDIUM"
"libquadmath0","CVE-2022-27943","LOW"
"libsmartcols1","CVE-2022-0563","LOW"
"libsqlite3-0","CVE-2021-45346","LOW"
"libssl3","CVE-2007-6755","LOW"
"libssl3","CVE-2010-0928","LOW"
"libstdc++-12-dev","CVE-2022-27943","LOW"
"libstdc++6","CVE-2022-27943","LOW"
"libsystemd0","CVE-2013-4392","LOW"
"libtsan2","CVE-2022-27943","LOW"
"libubsan1","CVE-2022-27943","LOW"
"libudev1","CVE-2013-4392","LOW"
"libuuid1","CVE-2022-0563","LOW"
"linux-libc-dev","CVE-2023-32250","CRITICAL"
"linux-libc-dev","CVE-2023-32254","CRITICAL"
"linux-libc-dev","CVE-2013-7445","HIGH"
"linux-libc-dev","CVE-2019-19449","HIGH"
"linux-libc-dev","CVE-2019-19814","HIGH"
"linux-libc-dev","CVE-2021-3847","HIGH"
"linux-libc-dev","CVE-2021-3864","HIGH"
"linux-libc-dev","CVE-2023-1194","HIGH"
"linux-libc-dev","CVE-2023-2124","HIGH"
"linux-libc-dev","CVE-2023-2156","HIGH"
"linux-libc-dev","CVE-2023-2176","HIGH"
"linux-libc-dev","CVE-2023-3212","HIGH"
"linux-libc-dev","CVE-2019-15213","MEDIUM"
"linux-libc-dev","CVE-2019-16089","MEDIUM"
"linux-libc-dev","CVE-2019-20794","MEDIUM"
"linux-libc-dev","CVE-2020-14304","MEDIUM"
"linux-libc-dev","CVE-2020-36694","MEDIUM"
"linux-libc-dev","CVE-2022-4543","MEDIUM"
"linux-libc-dev","CVE-2023-0160","MEDIUM"
"linux-libc-dev","CVE-2023-0597","MEDIUM"
"linux-libc-dev","CVE-2023-1192","MEDIUM"
"linux-libc-dev","CVE-2023-1193","MEDIUM"
"linux-libc-dev","CVE-2023-2269","MEDIUM"
"linux-libc-dev","CVE-2023-23005","MEDIUM"
"linux-libc-dev","CVE-2023-2430","MEDIUM"
"linux-libc-dev","CVE-2023-2898","MEDIUM"
"linux-libc-dev","CVE-2023-31082","MEDIUM"
"linux-libc-dev","CVE-2023-31083","MEDIUM"
"linux-libc-dev","CVE-2023-31084","MEDIUM"
"linux-libc-dev","CVE-2023-3141","MEDIUM"
"linux-libc-dev","CVE-2023-34256","MEDIUM"
"linux-libc-dev","CVE-2004-0230","LOW"
"linux-libc-dev","CVE-2005-3660","LOW"
"linux-libc-dev","CVE-2007-3719","LOW"
"linux-libc-dev","CVE-2008-2544","LOW"
"linux-libc-dev","CVE-2008-4609","LOW"
"linux-libc-dev","CVE-2010-4563","LOW"
"linux-libc-dev","CVE-2010-5321","LOW"
"linux-libc-dev","CVE-2011-4915","LOW"
"linux-libc-dev","CVE-2011-4916","LOW"
"linux-libc-dev","CVE-2011-4917","LOW"
"linux-libc-dev","CVE-2012-4542","LOW"
"linux-libc-dev","CVE-2014-9892","LOW"
"linux-libc-dev","CVE-2014-9900","LOW"
"linux-libc-dev","CVE-2015-2877","LOW"
"linux-libc-dev","CVE-2016-10723","LOW"
"linux-libc-dev","CVE-2016-8660","LOW"
"linux-libc-dev","CVE-2017-0630","LOW"
"linux-libc-dev","CVE-2017-13693","LOW"
"linux-libc-dev","CVE-2017-13694","LOW"
"linux-libc-dev","CVE-2018-1121","LOW"
"linux-libc-dev","CVE-2018-12928","LOW"
"linux-libc-dev","CVE-2018-17977","LOW"
"linux-libc-dev","CVE-2019-11191","LOW"
"linux-libc-dev","CVE-2019-12378","LOW"
"linux-libc-dev","CVE-2019-12379","LOW"
"linux-libc-dev","CVE-2019-12380","LOW"
"linux-libc-dev","CVE-2019-12381","LOW"
"linux-libc-dev","CVE-2019-12382","LOW"
"linux-libc-dev","CVE-2019-12455","LOW"
"linux-libc-dev","CVE-2019-12456","LOW"
"linux-libc-dev","CVE-2019-16229","LOW"
"linux-libc-dev","CVE-2019-16230","LOW"
"linux-libc-dev","CVE-2019-16231","LOW"
"linux-libc-dev","CVE-2019-16232","LOW"
"linux-libc-dev","CVE-2019-16233","LOW"
"linux-libc-dev","CVE-2019-16234","LOW"
"linux-libc-dev","CVE-2019-19070","LOW"
"linux-libc-dev","CVE-2019-19378","LOW"
"linux-libc-dev","CVE-2020-11725","LOW"
"linux-libc-dev","CVE-2020-35501","LOW"
"linux-libc-dev","CVE-2021-26934","LOW"
"linux-libc-dev","CVE-2021-3714","LOW"
"linux-libc-dev","CVE-2022-0400","LOW"
"linux-libc-dev","CVE-2022-1247","LOW"
"linux-libc-dev","CVE-2022-25265","LOW"
"linux-libc-dev","CVE-2022-2961","LOW"
"linux-libc-dev","CVE-2022-3238","LOW"
"linux-libc-dev","CVE-2022-41848","LOW"
"linux-libc-dev","CVE-2022-44032","LOW"
"linux-libc-dev","CVE-2022-44033","LOW"
"linux-libc-dev","CVE-2022-44034","LOW"
"linux-libc-dev","CVE-2022-45884","LOW"
"linux-libc-dev","CVE-2022-45885","LOW"
"linux-libc-dev","CVE-2022-45886","LOW"
"linux-libc-dev","CVE-2022-45887","LOW"
"linux-libc-dev","CVE-2022-45888","LOW"
"linux-libc-dev","CVE-2022-45919","LOW"
"linux-libc-dev","CVE-2022-48425","LOW"
"linux-libc-dev","CVE-2022-48502","LOW"
"linux-libc-dev","CVE-2023-23039","LOW"
"linux-libc-dev","CVE-2023-26242","LOW"
"linux-libc-dev","CVE-2023-31081","LOW"
"linux-libc-dev","CVE-2023-31085","LOW"
"login","CVE-2007-5686","LOW"
"login","CVE-2019-19882","LOW"
"login","CVE-2023-29383","LOW"
"mount","CVE-2022-0563","LOW"
"openssh-client","CVE-2023-28531","CRITICAL"
"openssh-client","CVE-2007-2243","LOW"
"openssh-client","CVE-2007-2768","LOW"
"openssh-client","CVE-2008-3234","LOW"
"openssh-client","CVE-2016-20012","LOW"
"openssh-client","CVE-2018-15919","LOW"
"openssh-client","CVE-2019-6110","LOW"
"openssh-client","CVE-2020-14145","LOW"
"openssh-client","CVE-2020-15778","LOW"
"openssl","CVE-2007-6755","LOW"
"openssl","CVE-2010-0928","LOW"
"passwd","CVE-2007-5686","LOW"
"passwd","CVE-2019-19882","LOW"
"passwd","CVE-2023-29383","LOW"
"perl","CVE-2023-31484","HIGH"
"perl","CVE-2011-4116","LOW"
"perl","CVE-2023-31486","LOW"
"perl-base","CVE-2023-31484","HIGH"
"perl-base","CVE-2011-4116","LOW"
"perl-base","CVE-2023-31486","LOW"
"perl-modules-5.36","CVE-2023-31484","HIGH"
"perl-modules-5.36","CVE-2011-4116","LOW"
"perl-modules-5.36","CVE-2023-31486","LOW"
"python3.11","CVE-2023-24329","HIGH"
"python3.11","CVE-2023-27043","MEDIUM"
"python3.11-minimal","CVE-2023-24329","HIGH"
"python3.11-minimal","CVE-2023-27043","MEDIUM"
"tar","CVE-2005-2541","LOW"
"tar","CVE-2022-48303","LOW"
"util-linux","CVE-2022-0563","LOW"
"util-linux-extra","CVE-2022-0563","LOW"
"wget","CVE-2021-31879","MEDIUM"
"golang.org/x/sys","CVE-2022-29526","MEDIUM"
"golang.org/x/sys","CVE-2022-29526","MEDIUM"
"golang.org/x/net","CVE-2022-41723","HIGH"
