"packageName","vulnerabilityID","severity"
"imagemagick","CVE-2021-20241","MEDIUM"
"imagemagick","CVE-2021-20243","MEDIUM"
"imagemagick","CVE-2021-20244","MEDIUM"
"imagemagick","CVE-2021-20245","MEDIUM"
"imagemagick","CVE-2021-20246","MEDIUM"
"imagemagick","CVE-2021-4219","MEDIUM"
"imagemagick","CVE-2022-1115","MEDIUM"
"imagemagick","CVE-2022-3213","MEDIUM"
"imagemagick","CVE-2023-1289","MEDIUM"
"imagemagick","CVE-2023-1906","MEDIUM"
"imagemagick","CVE-2023-2157","MEDIUM"
"imagemagick","CVE-2023-3195","MEDIUM"
"imagemagick","CVE-2023-34151","MEDIUM"
"imagemagick","CVE-2005-0406","LOW"
"imagemagick","CVE-2008-3134","LOW"
"imagemagick","CVE-2016-8678","LOW"
"imagemagick","CVE-2017-11754","LOW"
"imagemagick","CVE-2017-11755","LOW"
"imagemagick","CVE-2017-7275","LOW"
"imagemagick","CVE-2018-15607","LOW"
"imagemagick","CVE-2021-20311","LOW"
"imagemagick","CVE-2021-3574","LOW"
"imagemagick","CVE-2021-39212","LOW"
"imagemagick","CVE-2023-34152","LOW"
"imagemagick-6-common","CVE-2021-20309","HIGH"
"imagemagick-6-common","CVE-2021-20312","HIGH"
"imagemagick-6-common","CVE-2021-20313","HIGH"
"imagemagick-6-common","CVE-2021-3610","HIGH"
"imagemagick-6-common","CVE-2022-1114","HIGH"
"imagemagick-6-common","CVE-2022-28463","HIGH"
"imagemagick-6-common","CVE-2022-32545","HIGH"
"imagemagick-6-common","CVE-2022-32546","HIGH"
"imagemagick-6-common","CVE-2022-32547","HIGH"
"imagemagick-6-common","CVE-2021-20241","MEDIUM"
"imagemagick-6-common","CVE-2021-20243","MEDIUM"
"imagemagick-6-common","CVE-2021-20244","MEDIUM"
"imagemagick-6-common","CVE-2021-20245","MEDIUM"
"imagemagick-6-common","CVE-2021-20246","MEDIUM"
"imagemagick-6-common","CVE-2021-4219","MEDIUM"
"imagemagick-6-common","CVE-2022-1115","MEDIUM"
"imagemagick-6-common","CVE-2022-3213","MEDIUM"
"imagemagick-6-common","CVE-2023-1289","MEDIUM"
"imagemagick-6-common","CVE-2023-1906","MEDIUM"
"imagemagick-6-common","CVE-2023-2157","MEDIUM"
"imagemagick-6-common","CVE-2023-3195","MEDIUM"
"imagemagick-6-common","CVE-2023-34151","MEDIUM"
"imagemagick-6-common","CVE-2005-0406","LOW"
"imagemagick-6-common","CVE-2008-3134","LOW"
"imagemagick-6-common","CVE-2016-8678","LOW"
"imagemagick-6-common","CVE-2017-11754","LOW"
"imagemagick-6-common","CVE-2017-11755","LOW"
"imagemagick-6-common","CVE-2017-7275","LOW"
"imagemagick-6-common","CVE-2018-15607","LOW"
"imagemagick-6-common","CVE-2021-20311","LOW"
"imagemagick-6-common","CVE-2021-3574","LOW"
"imagemagick-6-common","CVE-2021-39212","LOW"
"imagemagick-6-common","CVE-2023-34152","LOW"
"imagemagick-6.q16","CVE-2021-20309","HIGH"
"imagemagick-6.q16","CVE-2021-20312","HIGH"
"imagemagick-6.q16","CVE-2021-20313","HIGH"
"imagemagick-6.q16","CVE-2021-3610","HIGH"
"imagemagick-6.q16","CVE-2022-1114","HIGH"
"imagemagick-6.q16","CVE-2022-28463","HIGH"
"imagemagick-6.q16","CVE-2022-32545","HIGH"
"imagemagick-6.q16","CVE-2022-32546","HIGH"
"imagemagick-6.q16","CVE-2022-32547","HIGH"
"imagemagick-6.q16","CVE-2021-20241","MEDIUM"
"imagemagick-6.q16","CVE-2021-20243","MEDIUM"
"imagemagick-6.q16","CVE-2021-20244","MEDIUM"
"imagemagick-6.q16","CVE-2021-20245","MEDIUM"
"imagemagick-6.q16","CVE-2021-20246","MEDIUM"
"imagemagick-6.q16","CVE-2021-4219","MEDIUM"
"imagemagick-6.q16","CVE-2022-1115","MEDIUM"
"imagemagick-6.q16","CVE-2022-3213","MEDIUM"
"imagemagick-6.q16","CVE-2023-1289","MEDIUM"
"imagemagick-6.q16","CVE-2023-1906","MEDIUM"
"imagemagick-6.q16","CVE-2023-2157","MEDIUM"
"imagemagick-6.q16","CVE-2023-3195","MEDIUM"
"imagemagick-6.q16","CVE-2023-34151","MEDIUM"
"imagemagick-6.q16","CVE-2005-0406","LOW"
"imagemagick-6.q16","CVE-2008-3134","LOW"
"imagemagick-6.q16","CVE-2016-8678","LOW"
"imagemagick-6.q16","CVE-2017-11754","LOW"
"imagemagick-6.q16","CVE-2017-11755","LOW"
"imagemagick-6.q16","CVE-2017-7275","LOW"
"imagemagick-6.q16","CVE-2018-15607","LOW"
"imagemagick-6.q16","CVE-2021-20311","LOW"
"imagemagick-6.q16","CVE-2021-3574","LOW"
"imagemagick-6.q16","CVE-2021-39212","LOW"
"imagemagick-6.q16","CVE-2023-34152","LOW"
"krb5-multidev","CVE-2018-5709","LOW"
"libaom0","CVE-2021-30473","CRITICAL"
"libaom0","CVE-2021-30474","CRITICAL"
"libaom0","CVE-2021-30475","CRITICAL"
"libaom0","CVE-2020-0478","HIGH"
"libaom0","CVE-2020-36131","HIGH"
"libaom0","CVE-2020-36133","HIGH"
"libaom0","CVE-2020-36130","MEDIUM"
"libaom0","CVE-2020-36135","MEDIUM"
"libapt-pkg6.0","CVE-2011-3374","LOW"
"libbinutils","CVE-2017-13716","LOW"
"libbinutils","CVE-2018-12934","LOW"
"libbinutils","CVE-2018-18483","LOW"
"libbinutils","CVE-2018-20623","LOW"
"libbinutils","CVE-2018-20673","LOW"
"libbinutils","CVE-2018-20712","LOW"
"libbinutils","CVE-2018-9996","LOW"
"libbinutils","CVE-2019-1010204","LOW"
"libbinutils","CVE-2020-35448","LOW"
"libbinutils","CVE-2021-20197","LOW"
"libbinutils","CVE-2021-20284","LOW"
"libbinutils","CVE-2021-3487","LOW"
"libbinutils","CVE-2021-3530","LOW"
"libbinutils","CVE-2021-3549","LOW"
"libbinutils","CVE-2021-3826","LOW"
"libbinutils","CVE-2021-45078","LOW"
"libbinutils","CVE-2021-46195","LOW"
"libbinutils","CVE-2022-38533","LOW"
"libbinutils","CVE-2022-4285","LOW"
"libbinutils","CVE-2023-1579","LOW"
"libbinutils","CVE-2023-1972","LOW"
"libblkid-dev","CVE-2022-0563","LOW"
"libblkid1","CVE-2022-0563","LOW"
"libbluetooth-dev","CVE-2021-43400","CRITICAL"
"libbluetooth-dev","CVE-2022-0204","HIGH"
"libbluetooth-dev","CVE-2022-39176","HIGH"
"libbluetooth-dev","CVE-2022-39177","HIGH"
"libbluetooth-dev","CVE-2021-3658","MEDIUM"
"libbluetooth-dev","CVE-2021-41229","MEDIUM"
"libbluetooth-dev","CVE-2016-9797","LOW"
"libbluetooth-dev","CVE-2016-9798","LOW"
"libbluetooth-dev","CVE-2016-9799","LOW"
"libbluetooth-dev","CVE-2016-9800","LOW"
"libbluetooth-dev","CVE-2016-9801","LOW"
"libbluetooth-dev","CVE-2016-9802","LOW"
"libbluetooth-dev","CVE-2016-9803","LOW"
"libbluetooth-dev","CVE-2016-9804","LOW"
"libbluetooth-dev","CVE-2016-9917","LOW"
"libbluetooth-dev","CVE-2016-9918","LOW"
"libbluetooth3","CVE-2021-43400","CRITICAL"
"libbluetooth3","CVE-2022-0204","HIGH"
"libbluetooth3","CVE-2022-39176","HIGH"
"libbluetooth3","CVE-2022-39177","HIGH"
"libbluetooth3","CVE-2021-3658","MEDIUM"
"libbluetooth3","CVE-2021-41229","MEDIUM"
"libbluetooth3","CVE-2016-9797","LOW"
"libbluetooth3","CVE-2016-9798","LOW"
"libbluetooth3","CVE-2016-9799","LOW"
"libbluetooth3","CVE-2016-9800","LOW"
"libbluetooth3","CVE-2016-9801","LOW"
"libbluetooth3","CVE-2016-9802","LOW"
"libbluetooth3","CVE-2016-9803","LOW"
"libbluetooth3","CVE-2016-9804","LOW"
"libbluetooth3","CVE-2016-9917","LOW"
"libbluetooth3","CVE-2016-9918","LOW"
"libc-bin","CVE-2010-4756","LOW"
"libc-bin","CVE-2018-20796","LOW"
"libc-bin","CVE-2019-1010022","LOW"
"libc-bin","CVE-2019-1010023","LOW"
"libc-bin","CVE-2019-1010024","LOW"
"libc-bin","CVE-2019-1010025","LOW"
"libc-bin","CVE-2019-9192","LOW"
"libc-dev-bin","CVE-2010-4756","LOW"
"libc-dev-bin","CVE-2018-20796","LOW"
"libc-dev-bin","CVE-2019-1010022","LOW"
"libc-dev-bin","CVE-2019-1010023","LOW"
"libc-dev-bin","CVE-2019-1010024","LOW"
"libc-dev-bin","CVE-2019-1010025","LOW"
"libc-dev-bin","CVE-2019-9192","LOW"
"libc6","CVE-2010-4756","LOW"
"libc6","CVE-2018-20796","LOW"
"libc6","CVE-2019-1010022","LOW"
"libc6","CVE-2019-1010023","LOW"
"libc6","CVE-2019-1010024","LOW"
"libc6","CVE-2019-1010025","LOW"
"libc6","CVE-2019-9192","LOW"
"libc6-dev","CVE-2010-4756","LOW"
"libc6-dev","CVE-2018-20796","LOW"
"libc6-dev","CVE-2019-1010022","LOW"
"libc6-dev","CVE-2019-1010023","LOW"
"libc6-dev","CVE-2019-1010024","LOW"
"libc6-dev","CVE-2019-1010025","LOW"
"libc6-dev","CVE-2019-9192","LOW"
"libcairo-gobject2","CVE-2017-7475","LOW"
"libcairo-gobject2","CVE-2018-18064","LOW"
"libcairo-gobject2","CVE-2019-6461","LOW"
"libcairo-gobject2","CVE-2019-6462","LOW"
"libcairo-script-interpreter2","CVE-2017-7475","LOW"
"libcairo-script-interpreter2","CVE-2018-18064","LOW"
"libcairo-script-interpreter2","CVE-2019-6461","LOW"
"libcairo-script-interpreter2","CVE-2019-6462","LOW"
"libcairo2","CVE-2017-7475","LOW"
"libcairo2","CVE-2018-18064","LOW"
"libcairo2","CVE-2019-6461","LOW"
"libcairo2","CVE-2019-6462","LOW"
"libcairo2-dev","CVE-2017-7475","LOW"
"libcairo2-dev","CVE-2018-18064","LOW"
"libcairo2-dev","CVE-2019-6461","LOW"
"libcairo2-dev","CVE-2019-6462","LOW"
"libcom-err2","CVE-2022-1304","HIGH"
"libctf-nobfd0","CVE-2017-13716","LOW"
"libctf-nobfd0","CVE-2018-12934","LOW"
"libctf-nobfd0","CVE-2018-18483","LOW"
"libctf-nobfd0","CVE-2018-20623","LOW"
"libctf-nobfd0","CVE-2018-20673","LOW"
"libctf-nobfd0","CVE-2018-20712","LOW"
"libctf-nobfd0","CVE-2018-9996","LOW"
"libctf-nobfd0","CVE-2019-1010204","LOW"
"libctf-nobfd0","CVE-2020-35448","LOW"
"libctf-nobfd0","CVE-2021-20197","LOW"
"libctf-nobfd0","CVE-2021-20284","LOW"
"libctf-nobfd0","CVE-2021-3487","LOW"
"libctf-nobfd0","CVE-2021-3530","LOW"
"libctf-nobfd0","CVE-2021-3549","LOW"
"libctf-nobfd0","CVE-2021-3826","LOW"
"libctf-nobfd0","CVE-2021-45078","LOW"
"libctf-nobfd0","CVE-2021-46195","LOW"
"libctf-nobfd0","CVE-2022-38533","LOW"
"libctf-nobfd0","CVE-2022-4285","LOW"
"libctf-nobfd0","CVE-2023-1579","LOW"
"libctf-nobfd0","CVE-2023-1972","LOW"
"libctf0","CVE-2017-13716","LOW"
"libctf0","CVE-2018-12934","LOW"
"libctf0","CVE-2018-18483","LOW"
"libctf0","CVE-2018-20623","LOW"
"libctf0","CVE-2018-20673","LOW"
"libctf0","CVE-2018-20712","LOW"
"libctf0","CVE-2018-9996","LOW"
"libctf0","CVE-2019-1010204","LOW"
"libctf0","CVE-2020-35448","LOW"
"libctf0","CVE-2021-20197","LOW"
"libctf0","CVE-2021-20284","LOW"
"libctf0","CVE-2021-3487","LOW"
"libctf0","CVE-2021-3530","LOW"
"libctf0","CVE-2021-3549","LOW"
"libctf0","CVE-2021-3826","LOW"
"libctf0","CVE-2021-45078","LOW"
"libctf0","CVE-2021-46195","LOW"
"libctf0","CVE-2022-38533","LOW"
"libctf0","CVE-2022-4285","LOW"
"libctf0","CVE-2023-1579","LOW"
"libctf0","CVE-2023-1972","LOW"
"libcurl3-gnutls","CVE-2023-23914","CRITICAL"
"libcurl3-gnutls","CVE-2023-28322","CRITICAL"
"libcurl3-gnutls","CVE-2022-42916","HIGH"
"libcurl3-gnutls","CVE-2022-43551","HIGH"
"libcurl3-gnutls","CVE-2023-27533","HIGH"
"libcurl3-gnutls","CVE-2023-27534","HIGH"
"libcurl3-gnutls","CVE-2023-27535","HIGH"
"libcurl3-gnutls","CVE-2023-28321","HIGH"
"libcurl3-gnutls","CVE-2023-23915","MEDIUM"
"libcurl3-gnutls","CVE-2023-27536","MEDIUM"
"libcurl3-gnutls","CVE-2023-27538","MEDIUM"
"libcurl3-gnutls","CVE-2021-22922","LOW"
"libcurl3-gnutls","CVE-2021-22923","LOW"
"libcurl3-gnutls","CVE-2023-28320","LOW"
"libcurl4","CVE-2023-23914","CRITICAL"
"libcurl4","CVE-2023-28322","CRITICAL"
"libcurl4","CVE-2022-42916","HIGH"
"libcurl4","CVE-2022-43551","HIGH"
"libcurl4","CVE-2023-27533","HIGH"
"libcurl4","CVE-2023-27534","HIGH"
"libcurl4","CVE-2023-27535","HIGH"
"libcurl4","CVE-2023-28321","HIGH"
"libcurl4","CVE-2023-23915","MEDIUM"
"libcurl4","CVE-2023-27536","MEDIUM"
"libcurl4","CVE-2023-27538","MEDIUM"
"libcurl4","CVE-2021-22922","LOW"
"libcurl4","CVE-2021-22923","LOW"
"libcurl4","CVE-2023-28320","LOW"
"libcurl4-openssl-dev","CVE-2023-23914","CRITICAL"
"libcurl4-openssl-dev","CVE-2023-28322","CRITICAL"
"libcurl4-openssl-dev","CVE-2022-42916","HIGH"
"libcurl4-openssl-dev","CVE-2022-43551","HIGH"
"libcurl4-openssl-dev","CVE-2023-27533","HIGH"
"libcurl4-openssl-dev","CVE-2023-27534","HIGH"
"libcurl4-openssl-dev","CVE-2023-27535","HIGH"
"libcurl4-openssl-dev","CVE-2023-28321","HIGH"
"libcurl4-openssl-dev","CVE-2023-23915","MEDIUM"
"libcurl4-openssl-dev","CVE-2023-27536","MEDIUM"
"libcurl4-openssl-dev","CVE-2023-27538","MEDIUM"
"libcurl4-openssl-dev","CVE-2021-22922","LOW"
"libcurl4-openssl-dev","CVE-2021-22923","LOW"
"libcurl4-openssl-dev","CVE-2023-28320","LOW"
"libdav1d4","CVE-2023-32570","MEDIUM"
"libdb5.3","CVE-2019-8457","CRITICAL"
"libdb5.3-dev","CVE-2019-8457","CRITICAL"
"libde265-0","CVE-2023-27103","HIGH"
"libde265-0","CVE-2023-27102","MEDIUM"
"libexpat1","CVE-2013-0340","LOW"
"libexpat1-dev","CVE-2013-0340","LOW"
"libext2fs2","CVE-2022-1304","HIGH"
"libfreetype-dev","CVE-2022-31782","LOW"
"libfreetype6","CVE-2022-31782","LOW"
"libfreetype6-dev","CVE-2022-31782","LOW"
"libgcrypt20","CVE-2021-33560","HIGH"
"libgcrypt20","CVE-2018-6829","LOW"
"libglib2.0-0","CVE-2023-29499","MEDIUM"
"libglib2.0-0","CVE-2023-32611","MEDIUM"
"libglib2.0-0","CVE-2023-32665","MEDIUM"
"libglib2.0-0","CVE-2012-0039","LOW"
"libglib2.0-0","CVE-2023-24593","LOW"
"libglib2.0-0","CVE-2023-25180","LOW"
"libglib2.0-bin","CVE-2023-29499","MEDIUM"
"libglib2.0-bin","CVE-2023-32611","MEDIUM"
"libglib2.0-bin","CVE-2023-32665","MEDIUM"
"libglib2.0-bin","CVE-2012-0039","LOW"
"libglib2.0-bin","CVE-2023-24593","LOW"
"libglib2.0-bin","CVE-2023-25180","LOW"
"libglib2.0-data","CVE-2023-29499","MEDIUM"
"libglib2.0-data","CVE-2023-32611","MEDIUM"
"libglib2.0-data","CVE-2023-32665","MEDIUM"
"libglib2.0-data","CVE-2012-0039","LOW"
"libglib2.0-data","CVE-2023-24593","LOW"
"libglib2.0-data","CVE-2023-25180","LOW"
"libglib2.0-dev","CVE-2023-29499","MEDIUM"
"libglib2.0-dev","CVE-2023-32611","MEDIUM"
"libglib2.0-dev","CVE-2023-32665","MEDIUM"
"libglib2.0-dev","CVE-2012-0039","LOW"
"libglib2.0-dev","CVE-2023-24593","LOW"
"libglib2.0-dev","CVE-2023-25180","LOW"
"libglib2.0-dev-bin","CVE-2023-29499","MEDIUM"
"libglib2.0-dev-bin","CVE-2023-32611","MEDIUM"
"libglib2.0-dev-bin","CVE-2023-32665","MEDIUM"
"libglib2.0-dev-bin","CVE-2012-0039","LOW"
"libglib2.0-dev-bin","CVE-2023-24593","LOW"
"libglib2.0-dev-bin","CVE-2023-25180","LOW"
"libgnutls30","CVE-2011-3389","LOW"
"libgssapi-krb5-2","CVE-2018-5709","LOW"
"libgssrpc4","CVE-2018-5709","LOW"
"libharfbuzz0b","CVE-2023-25193","HIGH"
"libharfbuzz0b","CVE-2022-33068","MEDIUM"
"libheif1","CVE-2023-0996","HIGH"
"libheif1","CVE-2023-29659","MEDIUM"
"libjbig-dev","CVE-2017-9937","LOW"
"libjbig0","CVE-2017-9937","LOW"
"libjpeg-dev","CVE-2021-46822","MEDIUM"
"libjpeg62-turbo","CVE-2021-46822","MEDIUM"
"libjpeg62-turbo-dev","CVE-2021-46822","MEDIUM"
"libk5crypto3","CVE-2018-5709","LOW"
"libkadm5clnt-mit12","CVE-2018-5709","LOW"
"libkadm5srv-mit12","CVE-2018-5709","LOW"
"libkdb5-10","CVE-2018-5709","LOW"
"libkrb5-3","CVE-2018-5709","LOW"
"libkrb5-dev","CVE-2018-5709","LOW"
"libkrb5support0","CVE-2018-5709","LOW"
"libldap-2.4-2","CVE-2023-2953","HIGH"
"libldap-2.4-2","CVE-2015-3276","LOW"
"libldap-2.4-2","CVE-2017-14159","LOW"
"libldap-2.4-2","CVE-2017-17740","LOW"
"libldap-2.4-2","CVE-2020-15719","LOW"
"libmagickcore-6-arch-config","CVE-2021-20309","HIGH"
"libmagickcore-6-arch-config","CVE-2021-20312","HIGH"
"libmagickcore-6-arch-config","CVE-2021-20313","HIGH"
"libmagickcore-6-arch-config","CVE-2021-3610","HIGH"
"libmagickcore-6-arch-config","CVE-2022-1114","HIGH"
"libmagickcore-6-arch-config","CVE-2022-28463","HIGH"
"libmagickcore-6-arch-config","CVE-2022-32545","HIGH"
"libmagickcore-6-arch-config","CVE-2022-32546","HIGH"
"libmagickcore-6-arch-config","CVE-2022-32547","HIGH"
"libmagickcore-6-arch-config","CVE-2021-20241","MEDIUM"
"libmagickcore-6-arch-config","CVE-2021-20243","MEDIUM"
"libmagickcore-6-arch-config","CVE-2021-20244","MEDIUM"
"libmagickcore-6-arch-config","CVE-2021-20245","MEDIUM"
"libmagickcore-6-arch-config","CVE-2021-20246","MEDIUM"
"libmagickcore-6-arch-config","CVE-2021-4219","MEDIUM"
"libmagickcore-6-arch-config","CVE-2022-1115","MEDIUM"
"libmagickcore-6-arch-config","CVE-2022-3213","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-1289","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-1906","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-2157","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-3195","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-34151","MEDIUM"
"libmagickcore-6-arch-config","CVE-2005-0406","LOW"
"libmagickcore-6-arch-config","CVE-2008-3134","LOW"
"libmagickcore-6-arch-config","CVE-2016-8678","LOW"
"libmagickcore-6-arch-config","CVE-2017-11754","LOW"
"libmagickcore-6-arch-config","CVE-2017-11755","LOW"
"libmagickcore-6-arch-config","CVE-2017-7275","LOW"
"libmagickcore-6-arch-config","CVE-2018-15607","LOW"
"libmagickcore-6-arch-config","CVE-2021-20311","LOW"
"libmagickcore-6-arch-config","CVE-2021-3574","LOW"
"libmagickcore-6-arch-config","CVE-2021-39212","LOW"
"libmagickcore-6-arch-config","CVE-2023-34152","LOW"
"libmagickcore-6-headers","CVE-2021-20309","HIGH"
"libmagickcore-6-headers","CVE-2021-20312","HIGH"
"libmagickcore-6-headers","CVE-2021-20313","HIGH"
"libmagickcore-6-headers","CVE-2021-3610","HIGH"
"libmagickcore-6-headers","CVE-2022-1114","HIGH"
"libmagickcore-6-headers","CVE-2022-28463","HIGH"
"libmagickcore-6-headers","CVE-2022-32545","HIGH"
"libmagickcore-6-headers","CVE-2022-32546","HIGH"
"libmagickcore-6-headers","CVE-2022-32547","HIGH"
"libmagickcore-6-headers","CVE-2021-20241","MEDIUM"
"libmagickcore-6-headers","CVE-2021-20243","MEDIUM"
"libmagickcore-6-headers","CVE-2021-20244","MEDIUM"
"libmagickcore-6-headers","CVE-2021-20245","MEDIUM"
"libmagickcore-6-headers","CVE-2021-20246","MEDIUM"
"libmagickcore-6-headers","CVE-2021-4219","MEDIUM"
"libmagickcore-6-headers","CVE-2022-1115","MEDIUM"
"libmagickcore-6-headers","CVE-2022-3213","MEDIUM"
"libmagickcore-6-headers","CVE-2023-1289","MEDIUM"
"libmagickcore-6-headers","CVE-2023-1906","MEDIUM"
"libmagickcore-6-headers","CVE-2023-2157","MEDIUM"
"libmagickcore-6-headers","CVE-2023-3195","MEDIUM"
"libmagickcore-6-headers","CVE-2023-34151","MEDIUM"
"libmagickcore-6-headers","CVE-2005-0406","LOW"
"libmagickcore-6-headers","CVE-2008-3134","LOW"
"libmagickcore-6-headers","CVE-2016-8678","LOW"
"libmagickcore-6-headers","CVE-2017-11754","LOW"
"libmagickcore-6-headers","CVE-2017-11755","LOW"
"libmagickcore-6-headers","CVE-2017-7275","LOW"
"libmagickcore-6-headers","CVE-2018-15607","LOW"
"libmagickcore-6-headers","CVE-2021-20311","LOW"
"libmagickcore-6-headers","CVE-2021-3574","LOW"
"libmagickcore-6-headers","CVE-2021-39212","LOW"
"libmagickcore-6-headers","CVE-2023-34152","LOW"
"libmagickcore-6.q16-6","CVE-2021-20309","HIGH"
"libmagickcore-6.q16-6","CVE-2021-20312","HIGH"
"libmagickcore-6.q16-6","CVE-2021-20313","HIGH"
"libmagickcore-6.q16-6","CVE-2021-3610","HIGH"
"libmagickcore-6.q16-6","CVE-2022-1114","HIGH"
"libmagickcore-6.q16-6","CVE-2022-28463","HIGH"
"libmagickcore-6.q16-6","CVE-2022-32545","HIGH"
"libmagickcore-6.q16-6","CVE-2022-32546","HIGH"
"libmagickcore-6.q16-6","CVE-2022-32547","HIGH"
"libmagickcore-6.q16-6","CVE-2021-20241","MEDIUM"
