"packageName","vulnerabilityID","severity"
"imagemagick-6-common","CVE-2021-3610","HIGH"
"imagemagick-6-common","CVE-2022-1115","MEDIUM"
"imagemagick-6-common","CVE-2022-3213","MEDIUM"
"imagemagick-6-common","CVE-2023-1289","MEDIUM"
"imagemagick-6-common","CVE-2023-1906","MEDIUM"
"imagemagick-6-common","CVE-2023-2157","MEDIUM"
"imagemagick-6-common","CVE-2023-3195","MEDIUM"
"imagemagick-6-common","CVE-2023-34151","MEDIUM"
"imagemagick-6-common","CVE-2005-0406","LOW"
"imagemagick-6-common","CVE-2008-3134","LOW"
"imagemagick-6-common","CVE-2016-8678","LOW"
"imagemagick-6-common","CVE-2017-11754","LOW"
"imagemagick-6-common","CVE-2017-11755","LOW"
"imagemagick-6-common","CVE-2017-7275","LOW"
"imagemagick-6-common","CVE-2018-15607","LOW"
"imagemagick-6-common","CVE-2021-20311","LOW"
"imagemagick-6-common","CVE-2023-34152","LOW"
"imagemagick-6.q16","CVE-2021-3610","HIGH"
"imagemagick-6.q16","CVE-2022-1115","MEDIUM"
"imagemagick-6.q16","CVE-2022-3213","MEDIUM"
"imagemagick-6.q16","CVE-2023-1289","MEDIUM"
"imagemagick-6.q16","CVE-2023-1906","MEDIUM"
"imagemagick-6.q16","CVE-2023-2157","MEDIUM"
"imagemagick-6.q16","CVE-2023-3195","MEDIUM"
"imagemagick-6.q16","CVE-2023-34151","MEDIUM"
"imagemagick-6.q16","CVE-2005-0406","LOW"
"imagemagick-6.q16","CVE-2008-3134","LOW"
"imagemagick-6.q16","CVE-2016-8678","LOW"
"imagemagick-6.q16","CVE-2017-11754","LOW"
"imagemagick-6.q16","CVE-2017-11755","LOW"
"imagemagick-6.q16","CVE-2017-7275","LOW"
"imagemagick-6.q16","CVE-2018-15607","LOW"
"imagemagick-6.q16","CVE-2021-20311","LOW"
"imagemagick-6.q16","CVE-2023-34152","LOW"
"krb5-multidev","CVE-2018-5709","LOW"
"libapt-pkg6.0","CVE-2011-3374","LOW"
"libasan8","CVE-2022-27943","LOW"
"libatomic1","CVE-2022-27943","LOW"
"libbinutils","CVE-2017-13716","LOW"
"libbinutils","CVE-2018-12934","LOW"
"libbinutils","CVE-2018-18483","LOW"
"libbinutils","CVE-2018-20623","LOW"
"libbinutils","CVE-2018-20673","LOW"
"libbinutils","CVE-2018-20712","LOW"
"libbinutils","CVE-2018-9996","LOW"
"libbinutils","CVE-2023-1972","LOW"
"libblkid-dev","CVE-2022-0563","LOW"
"libblkid1","CVE-2022-0563","LOW"
"libc-bin","CVE-2010-4756","LOW"
"libc-bin","CVE-2018-20796","LOW"
"libc-bin","CVE-2019-1010022","LOW"
"libc-bin","CVE-2019-1010023","LOW"
"libc-bin","CVE-2019-1010024","LOW"
"libc-bin","CVE-2019-1010025","LOW"
"libc-bin","CVE-2019-9192","LOW"
"libc-dev-bin","CVE-2010-4756","LOW"
"libc-dev-bin","CVE-2018-20796","LOW"
"libc-dev-bin","CVE-2019-1010022","LOW"
"libc-dev-bin","CVE-2019-1010023","LOW"
"libc-dev-bin","CVE-2019-1010024","LOW"
"libc-dev-bin","CVE-2019-1010025","LOW"
"libc-dev-bin","CVE-2019-9192","LOW"
"libc6","CVE-2010-4756","LOW"
"libc6","CVE-2018-20796","LOW"
"libc6","CVE-2019-1010022","LOW"
"libc6","CVE-2019-1010023","LOW"
"libc6","CVE-2019-1010024","LOW"
"libc6","CVE-2019-1010025","LOW"
"libc6","CVE-2019-9192","LOW"
"libc6-dev","CVE-2010-4756","LOW"
"libc6-dev","CVE-2018-20796","LOW"
"libc6-dev","CVE-2019-1010022","LOW"
"libc6-dev","CVE-2019-1010023","LOW"
"libc6-dev","CVE-2019-1010024","LOW"
"libc6-dev","CVE-2019-1010025","LOW"
"libc6-dev","CVE-2019-9192","LOW"
"libcairo-gobject2","CVE-2017-7475","LOW"
"libcairo-gobject2","CVE-2018-18064","LOW"
"libcairo-gobject2","CVE-2019-6461","LOW"
"libcairo-gobject2","CVE-2019-6462","LOW"
"libcairo-script-interpreter2","CVE-2017-7475","LOW"
"libcairo-script-interpreter2","CVE-2018-18064","LOW"
"libcairo-script-interpreter2","CVE-2019-6461","LOW"
"libcairo-script-interpreter2","CVE-2019-6462","LOW"
"libcairo2","CVE-2017-7475","LOW"
"libcairo2","CVE-2018-18064","LOW"
"libcairo2","CVE-2019-6461","LOW"
"libcairo2","CVE-2019-6462","LOW"
"libcairo2-dev","CVE-2017-7475","LOW"
"libcairo2-dev","CVE-2018-18064","LOW"
"libcairo2-dev","CVE-2019-6461","LOW"
"libcairo2-dev","CVE-2019-6462","LOW"
"libcc1-0","CVE-2022-27943","LOW"
"libctf-nobfd0","CVE-2017-13716","LOW"
"libctf-nobfd0","CVE-2018-12934","LOW"
"libctf-nobfd0","CVE-2018-18483","LOW"
"libctf-nobfd0","CVE-2018-20623","LOW"
"libctf-nobfd0","CVE-2018-20673","LOW"
"libctf-nobfd0","CVE-2018-20712","LOW"
"libctf-nobfd0","CVE-2018-9996","LOW"
"libctf-nobfd0","CVE-2023-1972","LOW"
"libctf0","CVE-2017-13716","LOW"
"libctf0","CVE-2018-12934","LOW"
"libctf0","CVE-2018-18483","LOW"
"libctf0","CVE-2018-20623","LOW"
"libctf0","CVE-2018-20673","LOW"
"libctf0","CVE-2018-20712","LOW"
"libctf0","CVE-2018-9996","LOW"
"libctf0","CVE-2023-1972","LOW"
"libdav1d6","CVE-2023-32570","MEDIUM"
"libde265-0","CVE-2023-27103","HIGH"
"libde265-0","CVE-2023-27102","MEDIUM"
"libgcc-12-dev","CVE-2022-27943","LOW"
"libgcc-s1","CVE-2022-27943","LOW"
"libgcrypt20","CVE-2018-6829","LOW"
"libglib2.0-0","CVE-2012-0039","LOW"
"libglib2.0-bin","CVE-2012-0039","LOW"
"libglib2.0-data","CVE-2012-0039","LOW"
"libglib2.0-dev","CVE-2012-0039","LOW"
"libglib2.0-dev-bin","CVE-2012-0039","LOW"
"libgnutls30","CVE-2011-3389","LOW"
"libgomp1","CVE-2022-27943","LOW"
"libgprofng0","CVE-2017-13716","LOW"
"libgprofng0","CVE-2018-12934","LOW"
"libgprofng0","CVE-2018-18483","LOW"
"libgprofng0","CVE-2018-20623","LOW"
"libgprofng0","CVE-2018-20673","LOW"
"libgprofng0","CVE-2018-20712","LOW"
"libgprofng0","CVE-2018-9996","LOW"
"libgprofng0","CVE-2023-1972","LOW"
"libgssapi-krb5-2","CVE-2018-5709","LOW"
"libgssrpc4","CVE-2018-5709","LOW"
"libharfbuzz0b","CVE-2023-25193","HIGH"
"libheif1","CVE-2023-29659","MEDIUM"
"libitm1","CVE-2022-27943","LOW"
"libjansson4","CVE-2020-36325","LOW"
"libjbig-dev","CVE-2017-9937","LOW"
"libjbig0","CVE-2017-9937","LOW"
"libk5crypto3","CVE-2018-5709","LOW"
"libkadm5clnt-mit12","CVE-2018-5709","LOW"
"libkadm5srv-mit12","CVE-2018-5709","LOW"
"libkdb5-10","CVE-2018-5709","LOW"
"libkrb5-3","CVE-2018-5709","LOW"
"libkrb5-dev","CVE-2018-5709","LOW"
"libkrb5support0","CVE-2018-5709","LOW"
"libldap-2.5-0","CVE-2023-2953","HIGH"
"libldap-2.5-0","CVE-2015-3276","LOW"
"libldap-2.5-0","CVE-2017-14159","LOW"
"libldap-2.5-0","CVE-2017-17740","LOW"
"libldap-2.5-0","CVE-2020-15719","LOW"
"liblsan0","CVE-2022-27943","LOW"
"libmagickcore-6-arch-config","CVE-2021-3610","HIGH"
"libmagickcore-6-arch-config","CVE-2022-1115","MEDIUM"
"libmagickcore-6-arch-config","CVE-2022-3213","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-1289","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-1906","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-2157","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-3195","MEDIUM"
"libmagickcore-6-arch-config","CVE-2023-34151","MEDIUM"
"libmagickcore-6-arch-config","CVE-2005-0406","LOW"
"libmagickcore-6-arch-config","CVE-2008-3134","LOW"
"libmagickcore-6-arch-config","CVE-2016-8678","LOW"
"libmagickcore-6-arch-config","CVE-2017-11754","LOW"
"libmagickcore-6-arch-config","CVE-2017-11755","LOW"
"libmagickcore-6-arch-config","CVE-2017-7275","LOW"
"libmagickcore-6-arch-config","CVE-2018-15607","LOW"
"libmagickcore-6-arch-config","CVE-2021-20311","LOW"
"libmagickcore-6-arch-config","CVE-2023-34152","LOW"
"libmagickcore-6-headers","CVE-2021-3610","HIGH"
"libmagickcore-6-headers","CVE-2022-1115","MEDIUM"
"libmagickcore-6-headers","CVE-2022-3213","MEDIUM"
"libmagickcore-6-headers","CVE-2023-1289","MEDIUM"
"libmagickcore-6-headers","CVE-2023-1906","MEDIUM"
"libmagickcore-6-headers","CVE-2023-2157","MEDIUM"
"libmagickcore-6-headers","CVE-2023-3195","MEDIUM"
"libmagickcore-6-headers","CVE-2023-34151","MEDIUM"
"libmagickcore-6-headers","CVE-2005-0406","LOW"
"libmagickcore-6-headers","CVE-2008-3134","LOW"
"libmagickcore-6-headers","CVE-2016-8678","LOW"
"libmagickcore-6-headers","CVE-2017-11754","LOW"
"libmagickcore-6-headers","CVE-2017-11755","LOW"
"libmagickcore-6-headers","CVE-2017-7275","LOW"
"libmagickcore-6-headers","CVE-2018-15607","LOW"
"libmagickcore-6-headers","CVE-2021-20311","LOW"
"libmagickcore-6-headers","CVE-2023-34152","LOW"
"libmagickcore-6.q16-6","CVE-2021-3610","HIGH"
"libmagickcore-6.q16-6","CVE-2022-1115","MEDIUM"
"libmagickcore-6.q16-6","CVE-2022-3213","MEDIUM"
"libmagickcore-6.q16-6","CVE-2023-1289","MEDIUM"
"libmagickcore-6.q16-6","CVE-2023-1906","MEDIUM"
"libmagickcore-6.q16-6","CVE-2023-2157","MEDIUM"
"libmagickcore-6.q16-6","CVE-2023-3195","MEDIUM"
"libmagickcore-6.q16-6","CVE-2023-34151","MEDIUM"
"libmagickcore-6.q16-6","CVE-2005-0406","LOW"
"libmagickcore-6.q16-6","CVE-2008-3134","LOW"
"libmagickcore-6.q16-6","CVE-2016-8678","LOW"
"libmagickcore-6.q16-6","CVE-2017-11754","LOW"
"libmagickcore-6.q16-6","CVE-2017-11755","LOW"
"libmagickcore-6.q16-6","CVE-2017-7275","LOW"
"libmagickcore-6.q16-6","CVE-2018-15607","LOW"
"libmagickcore-6.q16-6","CVE-2021-20311","LOW"
"libmagickcore-6.q16-6","CVE-2023-34152","LOW"
"libmagickcore-6.q16-6-extra","CVE-2021-3610","HIGH"
"libmagickcore-6.q16-6-extra","CVE-2022-1115","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2022-3213","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2023-1289","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2023-1906","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2023-2157","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2023-3195","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2023-34151","MEDIUM"
"libmagickcore-6.q16-6-extra","CVE-2005-0406","LOW"
"libmagickcore-6.q16-6-extra","CVE-2008-3134","LOW"
"libmagickcore-6.q16-6-extra","CVE-2016-8678","LOW"
"libmagickcore-6.q16-6-extra","CVE-2017-11754","LOW"
"libmagickcore-6.q16-6-extra","CVE-2017-11755","LOW"
"libmagickcore-6.q16-6-extra","CVE-2017-7275","LOW"
"libmagickcore-6.q16-6-extra","CVE-2018-15607","LOW"
"libmagickcore-6.q16-6-extra","CVE-2021-20311","LOW"
"libmagickcore-6.q16-6-extra","CVE-2023-34152","LOW"
"libmagickcore-6.q16-dev","CVE-2021-3610","HIGH"
"libmagickcore-6.q16-dev","CVE-2022-1115","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2022-3213","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2023-1289","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2023-1906","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2023-2157","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2023-3195","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2023-34151","MEDIUM"
"libmagickcore-6.q16-dev","CVE-2005-0406","LOW"
"libmagickcore-6.q16-dev","CVE-2008-3134","LOW"
"libmagickcore-6.q16-dev","CVE-2016-8678","LOW"
"libmagickcore-6.q16-dev","CVE-2017-11754","LOW"
"libmagickcore-6.q16-dev","CVE-2017-11755","LOW"
"libmagickcore-6.q16-dev","CVE-2017-7275","LOW"
"libmagickcore-6.q16-dev","CVE-2018-15607","LOW"
"libmagickcore-6.q16-dev","CVE-2021-20311","LOW"
"libmagickcore-6.q16-dev","CVE-2023-34152","LOW"
"libmagickcore-dev","CVE-2021-3610","HIGH"
"libmagickcore-dev","CVE-2022-1115","MEDIUM"
"libmagickcore-dev","CVE-2022-3213","MEDIUM"
"libmagickcore-dev","CVE-2023-1289","MEDIUM"
"libmagickcore-dev","CVE-2023-1906","MEDIUM"
"libmagickcore-dev","CVE-2023-2157","MEDIUM"
"libmagickcore-dev","CVE-2023-3195","MEDIUM"
"libmagickcore-dev","CVE-2023-34151","MEDIUM"
"libmagickcore-dev","CVE-2005-0406","LOW"
"libmagickcore-dev","CVE-2008-3134","LOW"
"libmagickcore-dev","CVE-2016-8678","LOW"
"libmagickcore-dev","CVE-2017-11754","LOW"
"libmagickcore-dev","CVE-2017-11755","LOW"
"libmagickcore-dev","CVE-2017-7275","LOW"
"libmagickcore-dev","CVE-2018-15607","LOW"
"libmagickcore-dev","CVE-2021-20311","LOW"
"libmagickcore-dev","CVE-2023-34152","LOW"
"libmagickwand-6-headers","CVE-2021-3610","HIGH"
"libmagickwand-6-headers","CVE-2022-1115","MEDIUM"
"libmagickwand-6-headers","CVE-2022-3213","MEDIUM"
"libmagickwand-6-headers","CVE-2023-1289","MEDIUM"
"libmagickwand-6-headers","CVE-2023-1906","MEDIUM"
"libmagickwand-6-headers","CVE-2023-2157","MEDIUM"
"libmagickwand-6-headers","CVE-2023-3195","MEDIUM"
"libmagickwand-6-headers","CVE-2023-34151","MEDIUM"
"libmagickwand-6-headers","CVE-2005-0406","LOW"
"libmagickwand-6-headers","CVE-2008-3134","LOW"
"libmagickwand-6-headers","CVE-2016-8678","LOW"
"libmagickwand-6-headers","CVE-2017-11754","LOW"
"libmagickwand-6-headers","CVE-2017-11755","LOW"
"libmagickwand-6-headers","CVE-2017-7275","LOW"
"libmagickwand-6-headers","CVE-2018-15607","LOW"
"libmagickwand-6-headers","CVE-2021-20311","LOW"
"libmagickwand-6-headers","CVE-2023-34152","LOW"
"libmagickwand-6.q16-6","CVE-2021-3610","HIGH"
"libmagickwand-6.q16-6","CVE-2022-1115","MEDIUM"
"libmagickwand-6.q16-6","CVE-2022-3213","MEDIUM"
"libmagickwand-6.q16-6","CVE-2023-1289","MEDIUM"
"libmagickwand-6.q16-6","CVE-2023-1906","MEDIUM"
"libmagickwand-6.q16-6","CVE-2023-2157","MEDIUM"
"libmagickwand-6.q16-6","CVE-2023-3195","MEDIUM"
"libmagickwand-6.q16-6","CVE-2023-34151","MEDIUM"
"libmagickwand-6.q16-6","CVE-2005-0406","LOW"
"libmagickwand-6.q16-6","CVE-2008-3134","LOW"
"libmagickwand-6.q16-6","CVE-2016-8678","LOW"
"libmagickwand-6.q16-6","CVE-2017-11754","LOW"
"libmagickwand-6.q16-6","CVE-2017-11755","LOW"
"libmagickwand-6.q16-6","CVE-2017-7275","LOW"
"libmagickwand-6.q16-6","CVE-2018-15607","LOW"
"libmagickwand-6.q16-6","CVE-2021-20311","LOW"
"libmagickwand-6.q16-6","CVE-2023-34152","LOW"
"libmagickwand-6.q16-dev","CVE-2021-3610","HIGH"
"libmagickwand-6.q16-dev","CVE-2022-1115","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2022-3213","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2023-1289","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2023-1906","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2023-2157","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2023-3195","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2023-34151","MEDIUM"
"libmagickwand-6.q16-dev","CVE-2005-0406","LOW"
"libmagickwand-6.q16-dev","CVE-2008-3134","LOW"
"libmagickwand-6.q16-dev","CVE-2016-8678","LOW"
"libmagickwand-6.q16-dev","CVE-2017-11754","LOW"
"libmagickwand-6.q16-dev","CVE-2017-11755","LOW"
"libmagickwand-6.q16-dev","CVE-2017-7275","LOW"
"libmagickwand-6.q16-dev","CVE-2018-15607","LOW"
"libmagickwand-6.q16-dev","CVE-2021-20311","LOW"
"libmagickwand-6.q16-dev","CVE-2023-34152","LOW"
"libmagickwand-dev","CVE-2021-3610","HIGH"
"libmagickwand-dev","CVE-2022-1115","MEDIUM"
"libmagickwand-dev","CVE-2022-3213","MEDIUM"
"libmagickwand-dev","CVE-2023-1289","MEDIUM"
"libmagickwand-dev","CVE-2023-1906","MEDIUM"
"libmagickwand-dev","CVE-2023-2157","MEDIUM"
"libmagickwand-dev","CVE-2023-3195","MEDIUM"
"libmagickwand-dev","CVE-2023-34151","MEDIUM"
"libmagickwand-dev","CVE-2005-0406","LOW"
"libmagickwand-dev","CVE-2008-3134","LOW"
"libmagickwand-dev","CVE-2016-8678","LOW"
"libmagickwand-dev","CVE-2017-11754","LOW"
"libmagickwand-dev","CVE-2017-11755","LOW"
"libmagickwand-dev","CVE-2017-7275","LOW"
"libmagickwand-dev","CVE-2018-15607","LOW"
"libmagickwand-dev","CVE-2021-20311","LOW"
"libmagickwand-dev","CVE-2023-34152","LOW"
"libmount-dev","CVE-2022-0563","LOW"
"libmount1","CVE-2022-0563","LOW"
"libopenexr-3-1-30","CVE-2017-14988","LOW"
"libopenexr-3-1-30","CVE-2021-26945","LOW"
"libopenexr-dev","CVE-2017-14988","LOW"
"libopenexr-dev","CVE-2021-26945","LOW"
"libopenjp2-7","CVE-2021-3575","HIGH"
"libopenjp2-7","CVE-2016-10505","LOW"
"libopenjp2-7","CVE-2016-10506","LOW"
"libopenjp2-7","CVE-2016-9113","LOW"
"libopenjp2-7","CVE-2016-9114","LOW"
"libopenjp2-7","CVE-2016-9115","LOW"
"libopenjp2-7","CVE-2016-9116","LOW"
"libopenjp2-7","CVE-2016-9117","LOW"
"libopenjp2-7","CVE-2016-9580","LOW"
"libopenjp2-7","CVE-2016-9581","LOW"
"libopenjp2-7","CVE-2017-17479","LOW"
"libopenjp2-7","CVE-2018-16375","LOW"
"libopenjp2-7","CVE-2018-16376","LOW"
"libopenjp2-7","CVE-2018-20846","LOW"
"libopenjp2-7","CVE-2019-6988","LOW"
"libopenjp2-7-dev","CVE-2021-3575","HIGH"
"libopenjp2-7-dev","CVE-2016-10505","LOW"
"libopenjp2-7-dev","CVE-2016-10506","LOW"
"libopenjp2-7-dev","CVE-2016-9113","LOW"
"libopenjp2-7-dev","CVE-2016-9114","LOW"
"libopenjp2-7-dev","CVE-2016-9115","LOW"
"libopenjp2-7-dev","CVE-2016-9116","LOW"
"libopenjp2-7-dev","CVE-2016-9117","LOW"
"libopenjp2-7-dev","CVE-2016-9580","LOW"
"libopenjp2-7-dev","CVE-2016-9581","LOW"
"libopenjp2-7-dev","CVE-2017-17479","LOW"
"libopenjp2-7-dev","CVE-2018-16375","LOW"
"libopenjp2-7-dev","CVE-2018-16376","LOW"
"libopenjp2-7-dev","CVE-2018-20846","LOW"
"libopenjp2-7-dev","CVE-2019-6988","LOW"
"libperl5.36","CVE-2023-31484","HIGH"
"libperl5.36","CVE-2011-4116","LOW"
"libperl5.36","CVE-2023-31486","LOW"
"libpng-dev","CVE-2021-4214","LOW"
"libpng16-16","CVE-2021-4214","LOW"
"libpython3.11-minimal","CVE-2023-24329","HIGH"
"libpython3.11-minimal","CVE-2023-27043","MEDIUM"
"libpython3.11-stdlib","CVE-2023-24329","HIGH"
"libpython3.11-stdlib","CVE-2023-27043","MEDIUM"
"libquadmath0","CVE-2022-27943","LOW"
"libsmartcols1","CVE-2022-0563","LOW"
"libsqlite3-0","CVE-2021-45346","LOW"
"libsqlite3-dev","CVE-2021-45346","LOW"
"libssl-dev","CVE-2007-6755","LOW"
"libssl-dev","CVE-2010-0928","LOW"
"libssl3","CVE-2007-6755","LOW"
"libssl3","CVE-2010-0928","LOW"
"libstdc++-12-dev","CVE-2022-27943","LOW"
"libstdc++6","CVE-2022-27943","LOW"
"libsystemd0","CVE-2013-4392","LOW"
"libtiff-dev","CVE-2014-8130","LOW"
"libtiff-dev","CVE-2017-16232","LOW"
"libtiff-dev","CVE-2017-17973","LOW"
"libtiff-dev","CVE-2017-5563","LOW"
"libtiff-dev","CVE-2017-9117","LOW"
"libtiff-dev","CVE-2018-10126","LOW"
"libtiff-dev","CVE-2022-1210","LOW"
"libtiff-dev","CVE-2023-1916","LOW"
"libtiff-dev","CVE-2023-3164","LOW"
"libtiff6","CVE-2014-8130","LOW"
"libtiff6","CVE-2017-16232","LOW"
"libtiff6","CVE-2017-17973","LOW"
"libtiff6","CVE-2017-5563","LOW"
"libtiff6","CVE-2017-9117","LOW"
"libtiff6","CVE-2018-10126","LOW"
"libtiff6","CVE-2022-1210","LOW"
"libtiff6","CVE-2023-1916","LOW"
"libtiff6","CVE-2023-3164","LOW"
"libtiffxx6","CVE-2014-8130","LOW"
"libtiffxx6","CVE-2017-16232","LOW"
"libtiffxx6","CVE-2017-17973","LOW"
"libtiffxx6","CVE-2017-5563","LOW"
"libtiffxx6","CVE-2017-9117","LOW"
"libtiffxx6","CVE-2018-10126","LOW"
"libtiffxx6","CVE-2022-1210","LOW"
"libtiffxx6","CVE-2023-1916","LOW"
"libtiffxx6","CVE-2023-3164","LOW"
"libtsan2","CVE-2022-27943","LOW"
"libubsan1","CVE-2022-27943","LOW"
"libudev1","CVE-2013-4392","LOW"
"libuuid1","CVE-2022-0563","LOW"
"libwmf-0.2-7","CVE-2007-3476","LOW"
"libwmf-0.2-7","CVE-2007-3477","LOW"
"libwmf-0.2-7","CVE-2007-3996","LOW"
"libwmf-0.2-7","CVE-2009-3546","LOW"
"libwmf-dev","CVE-2007-3476","LOW"
"libwmf-dev","CVE-2007-3477","LOW"
"libwmf-dev","CVE-2007-3996","LOW"
"libwmf-dev","CVE-2009-3546","LOW"
"libwmflite-0.2-7","CVE-2007-3476","LOW"
"libwmflite-0.2-7","CVE-2007-3477","LOW"
"libwmflite-0.2-7","CVE-2007-3996","LOW"
"libwmflite-0.2-7","CVE-2009-3546","LOW"
"libxslt1-dev","CVE-2015-9019","LOW"
"libxslt1.1","CVE-2015-9019","LOW"
"linux-libc-dev","CVE-2023-32250","CRITICAL"
"linux-libc-dev","CVE-2023-32254","CRITICAL"
"linux-libc-dev","CVE-2013-7445","HIGH"
"linux-libc-dev","CVE-2019-19449","HIGH"
"linux-libc-dev","CVE-2019-19814","HIGH"
"linux-libc-dev","CVE-2021-3847","HIGH"
"linux-libc-dev","CVE-2021-3864","HIGH"
"linux-libc-dev","CVE-2023-1194","HIGH"
"linux-libc-dev","CVE-2023-2124","HIGH"
"linux-libc-dev","CVE-2023-2156","HIGH"
"linux-libc-dev","CVE-2023-2176","HIGH"
"linux-libc-dev","CVE-2023-3212","HIGH"
"linux-libc-dev","CVE-2019-15213","MEDIUM"
"linux-libc-dev","CVE-2019-16089","MEDIUM"
"linux-libc-dev","CVE-2019-20794","MEDIUM"
"linux-libc-dev","CVE-2020-14304","MEDIUM"
"linux-libc-dev","CVE-2020-36694","MEDIUM"
"linux-libc-dev","CVE-2022-4543","MEDIUM"
"linux-libc-dev","CVE-2023-0160","MEDIUM"
"linux-libc-dev","CVE-2023-0597","MEDIUM"
"linux-libc-dev","CVE-2023-1192","MEDIUM"
"linux-libc-dev","CVE-2023-1193","MEDIUM"
"linux-libc-dev","CVE-2023-2269","MEDIUM"
"linux-libc-dev","CVE-2023-23005","MEDIUM"
"linux-libc-dev","CVE-2023-2430","MEDIUM"
"linux-libc-dev","CVE-2023-2898","MEDIUM"
"linux-libc-dev","CVE-2023-31082","MEDIUM"
"linux-libc-dev","CVE-2023-31083","MEDIUM"
"linux-libc-dev","CVE-2023-31084","MEDIUM"
"linux-libc-dev","CVE-2023-3141","MEDIUM"
"linux-libc-dev","CVE-2023-34256","MEDIUM"
"linux-libc-dev","CVE-2004-0230","LOW"
